Date,Description,Name,Reting,rating_count,reviews_count
 7 days ago,Have Not been able to access to experience the training. Found page but can not interact.,Daniel C.,1,2,2
" July 3, 2018",Awesome deal love the classes easy and good rated,Mckenzie M.,5,1,1
" March 30, 2019",Did not realize that access to the course was limited to one month.,Charles P.,1,4,3
" March 29, 2019",Just not worth the time. Had hoped for more engaging instruction.,Karen Y.,1,8,4
" March 21, 2019",It’s hard to attach your voucher.,April M.,1,1,1
" March 21, 2019","The voucher code provided lead me to HR & Payroll courses, did not unlock Bartender & Barista....",Destiny W.,1,1,1
" March 21, 2019","Doesn't even give you a bar course, just payroll management ?",Taylor R.,1,1,1
" March 19, 2019",It would be okay if you can access the vendors site,Bolodryden,1,1,1
" March 12, 2019",My voucher code doesn’t work.,Adrienne A.,1,1,1
" March 8, 2019",Website was terrible and difficult to use. Never got to use. Entered my voucher code but no downloads. Tried entering my voucher code again but it said it has already been used..,Judy J.,1,4,1
" March 8, 2019",Waste of time,Joseph Y.,2,1,1
" March 8, 2019",Would not let me redeem the groupon,Garrnett I.,1,2,1
" March 7, 2019","This is not a legit bartending license. 
So if your looking for that then don’t buy this. 
However it is very helpful if you just want to know the history of different alcohols & coffee.",Deja G.,2,4,2
" March 7, 2019",Total scam!! Do not purchase,Kaylie G.,1,1,1
" February 19, 2019",Don't purchase the Groupon twice,Krisnia H.,1,4,4
" February 19, 2019",The site was confusing and it didn’t give me an option to extend my class without paying. Not worth it.,Brittney R.,1,4,3
" February 18, 2019","It won’t let me even get on the site what a waste , don’t even want to give one star",Jasmine W.,1,1,1
" May 8, 2018",Great experience,Jenae C.,4,4,2
" February 7, 2019",My redemption code won't work to take the class..the company is unreachable,Janet B.,1,3,2
" February 6, 2019",It wont let me redeem my voucher online,Omar L.,1,3,2
" February 1, 2019","Not what was advertised, no knowledgeable information taken...",Jamie R.,1,5,4
" January 30, 2019",Terrible I didn’t even get to use the course y’all scammed me.,Kendall C.,1,1,1
" January 29, 2019",I wasn’t able to redeem my voucher code,Karia H.,1,3,1
" January 29, 2019",Not really worth the money. It isn’t really a ‘school’ and it doesn’t give you a state curriculum.,Haley G.,1,1,1
" January 24, 2019","Don't get the bartender/wine bundle as you only can redeem for one.  Doesn't make any sense.  The bartender class itself is ok, not great.",Matthew J.,2,5,1
" June 28, 2018",I bought the course but never got a voucher code to redeem my course. What am I suppose to do It keeps asking me to pay $199,Shannon S.,3,1,1
" May 6, 2017","Not awful, but the ""original"" $199 is an absolute joke, so don't expect anything worth more than the $5 you're paying.  It's all text with short quizzes at the end of each chapter.  No instructor, no videos, nothing else.  You could probably find all the information elsewhere for free, minus the quizzes. That being said, I personally think just having it all in one place with progress you can track is worth the price of a venti latte.  So I would still recommend this course as long as you know you're not getting a deal.",Hannah L.,3,1,1
" January 19, 2019",I redeemed the code and course didn't open 😣🤔😨,Lamonte T.,2,2,1
" January 17, 2019",purely for those wishing to be actual bartenders. i was hoping it was more for the notice at home just wanting to learn to make drinks.,Larry H.,2,1,1
" January 16, 2019",Didn’t even work,Shannon B.,1,2,2
" January 4, 2019",No funciona,Oraisy I.,1,5,3
" March 2, 2018","I was a bartender before working at a Golf Course, I wasn't knowlegeabe of bartending besides of what the customers told me how to mixed their drinks or what wine to pour, but taking this course has given me knowledge now on how to mixed drinks etc...",Felicia L A.,5,1,2
" December 13, 2018",Wouldn’t let me take the class and now it’s saying it’s expired smh what a waste of money,Shareka L.,1,2,1
" December 10, 2018",Horrible,Amber M.,1,7,6
" December 6, 2018",I didn’t get to use it / need to purchase more,Jasmin I.,1,1,1
" June 20, 2018",It’s a very informative course I highly recommend it,Paula C.,5,6,2
" November 23, 2018","It wouldn’t let me give it one star and continue. You pay the entry price, which is what I paid on Groupon, and then the website wanted more money to do the bartender class. Don’t waste your money.",Laura S.,2,5,3
" June 19, 2018","Great course, fairly easy, but some of the questions in the exams were not written in the study portion so you have to almost guess. The exam/study guide could match up a little better so you can actually study it",Jessica H.,4,3,1
" July 9, 2018","Bad. I am not able to redeem the code. When I tried to contact the seller, I got no response. Don't buy this!!",ANACECILIA B.,1,3,1
" November 13, 2018",You will not learn how to make drinks.   I was disappointed.,Carole B.,1,2,1
" November 13, 2018","Not what I thought, didn’t learn how to make any drinks",Elizabeth,1,1,1
" November 10, 2018",Groupon was horrible. This class was so so,Kurt N.,1,1,1
" June 16, 2018",Fast and easy,Arlene G.,5,7,1
" November 7, 2018","This training was very poorly done.  The material covered was uber basic and their was very little on cocktail recipes except actually reading recipes!  For $5 I guess I got my money's worth, but I certainly wouldn't purchase anything else from this company.  It was more like a Powerpoint presentation than video training.  You can find better instruction on Youtube.",Laurel G.,2,3,1
" March 9, 2018","The get three stars because while I got good info about running and maintaining a bar, that wasn't what i wanted. I wanted recipes and techniques to make things. I did learn some things but the tests weren't rigorous. Well some were and other's weren't. This is a good place for some very basic information and may be a good prelude to any serious course you want to take.",Jacqueline F.,3,8,7
" October 7, 2018","I didn't have time to do it, it expire too fast",Fabien H.,1,2,2
" June 8, 2018","Very informative, I liked the history given as well as  encouraging tips.",Kim,4,1,1
" May 9, 2018",this is a great course,Leonard T.,5,2,1
" October 3, 2018",This training taught me nothing about how to mix drinks. It felt more like someone pulled a bunch of information about alcohol and bartending from wikipedia. The formatting was often odd and confusing and words would be mispelled. It felt unprofessional and was not all that informative.,Alisa E.,2,1,1
" June 4, 2018",I cannot open the Groupon to get to the peogram,Samantha O.,1,1,1
" September 11, 2018",General information. Short amount of time to complete. They keep offering to extend program time for additional fee numerous and annoying amount of times.  Definitely would not reccommend even if it was offered for free.,Patricia L.,1,4,2
" June 1, 2018",The course so far seems legit and very informational,Latasha W.,4,1,1
" September 6, 2018",I was able to create account and then put the voucher code in and then I log out to go to bed. The next day I can’t get back in it says I don’t have an account.,Irene M.,1,1,1
" September 5, 2018",Bought this and then tried to redeem it but the websites glitching and won’t let me insert my voucher code. Smells like a scam to me. Don’t waste your money.,Marii R.,1,3,3
" May 29, 2018",Love it .. great deal,Raynesha W.,5,7,2
" August 23, 2018",Way too basic.,Paul C.,1,2,2
" August 22, 2018",I haven't been able to use it. It's not letting me. How do I use my voucher?,Shauna C.,2,3,2
" May 28, 2018",The modules had a lot of typos and some overlapping of words- I thought this course came with the  paper certificate but its a separate cost. The site also offers a letter but it cost as well.,Quintin P.,3,3,2
" August 19, 2018",I am really having trouble pulling up the test,Marsha,1,3,1
" August 15, 2018",Once I hit redeemed the coupon disappeared and I cannot use it to sign on to the class.,Dee H.,1,5,3
" August 11, 2018",Just a read online course - videos would be nice.,Jennifer V.,1,3,2
" August 11, 2018","Not very easy to start. Costumer service number doesn’t work either. I still have yet to start, their website is very difficult to redeem voucher. It’s very frustrating!",Charles F.,1,1,1
" August 10, 2018","almost no information, i had to search for all the info by myself to answer the test!",Diana S.,2,1,1
" May 19, 2016","This course is for someone who's looking to start bartending, or who's looking to expand their knowledge of it. Also it adds on the barista, which its a bonus for the price. It only took a few days to complete the course. I enjoyed it.

It is worth noting that it is worth getting the course book for 19.99, that way you have something to keep with you as a reference :)",Diamond M.,5,3,1
" May 24, 2018",Overall enjoyed the bartending class and was happy when the certificate arrived,Robert W.,5,2,2
" August 6, 2018",I never got the course....you’re a rip off,Robert N.,1,8,5
" March 28, 2018","It had some good information, but you don't really get a legitimate certificate unless you pay for a paper copy. Plus the content itself had a lot of typos and formatting issues.",Anna H.,3,7,7
" July 27, 2018",I don’t like it,Tekeshia D.,1,2,2
" July 26, 2018",thorough but too complicated,Robert K.,2,11,9
" May 19, 2018",Course is informative but there are a lot of typos and grammar mistakes,Alexis M.,3,1,1
" April 28, 2016","This online ""training"" is so bad that I feel embarrassed of myself after wasting my money on it. It's a manually driven slideshow with some information and pics that you can easily find in the web for free. On top of that, once you finish they'll ask you to pay extra money in case you want to print a competition certificate. 

If it cannot considered as a robbery, then it's only one step close.",Efren R.,1,1,2
" May 18, 2018",Great Course!,Marquita M.,5,1,1
" July 20, 2018",I didn’t get to use it... code wouldn’t work. Sucks,Tammy R.,1,1,1
" December 20, 2015",A good general knowledge course.  Helpful with brands and type of alcohol and where they come from.  Good knowledge of setting up a bar.  Good breakdown of how to mix a drink and coffee.  Lots of information related to a barista (shop and making of coffee drinks)I would not pay full price for this course.  But I did get a lot of information and was interesting learning.,Catherine E.,5,2,2
" July 14, 2018",RIP OFF!!!,Pamela H.,1,1,1
" May 12, 2018",Learned more than I knew but basically really want to learn more about drinks and bartending than barista...but go course ran slow some times...,Chantay R.,3,12,5
" July 2, 2018",Unable to log on to the course,Elizabeth I.,1,5,1
" July 1, 2018",They are trying to make me pay for the class even though i have my voucher. I don’t know if the voucher is insufficient or what,Ellianna,2,1,1
" June 26, 2018",Very basic information,Jay E.,2,1,1
" June 26, 2018","Program wouldn't load, when it finally did my son was able to read two pages and then it froze.",Dawn J.,1,7,2
" June 24, 2018","I was unable to sign back in to continue the course before it’s expiration date. I attempted many time to get help,but no reply.",Lynda W.,1,2,1
" May 8, 2018",It was easy and simple they give u a lot of information and more... only took a few hrs ...one day learning .... really good info....,Ashanti F.,4,2,1
" June 21, 2018",Website always busy and never got to finish my Questions.  Too slow,Deb C.,1,1,1
" May 7, 2018",No review. Not interested.,Douglas M.,4,2,1
" June 13, 2018",I'm not happy.  I can't seem to find out how to use it.  Or any information as how to.  I don't want to be charged for it,Aleta W.,1,9,4
" June 9, 2018",Stay wasn't able to access lessons,Keshia W.,1,3,2
" November 22, 2016",The course was very informative and the site was very good,Azalia A.,5,23,5
" May 3, 2018","I'm haven't had much chance to get into the course yet as I just redeemed, however so far it has been great.  Very easy to use.",Jonathan P.,5,4,2
" December 12, 2016","The course was poor. filled with grammatical errors and bad website layout. Once completed, they tried to charge for everything such as proof of completion, grades, etc",Josh R.,2,9,3
" March 3, 2016","Great course, very easy to understand, a lot of reading but all useful information.",Jimena S.,5,1,1
" April 29, 2018",Taking the class now and so far so good. Easy to understand.,Glori C.,5,1,1
" May 21, 2018","I think I paid $5 for this, and it was worth about that much. There were no videos - just written material on a website - so you have to take notes in order to keep the information. I took notes and learned a few new things.",Mary S.,2,16,12
" August 18, 2016",It was a really good course. If you already know some bartending. You will fly through this course. About 40 hours in total and well worth it!,Chantal M.,5,13,2
" January 30, 2018",The certificate would not print.,Frances B.,4,1,1
" April 25, 2018","Had one minor hiccup, but they fixed it and my class was fun.",Alexia R.,5,1,1
" June 12, 2016",The course was easy to follow and very in depth and comprehensive. Definitely would recommend.,Adrianne I.,5,19,17
" May 6, 2016",Course was easy to complete. It thoroughly explain each drink & origins of liquors. Would recommend to anyone interested in this industry.,Shaela M.,5,5,3
" May 15, 2018",you had to download.,Jason T.,1,1,1
" March 1, 2017",I had lots of issues enrolling and it took quite a while for them to respond to me.,Taylor M.,3,2,1
" April 24, 2018",Easy to set up. Very informative. Just started but I am liking it a lot.,Brittny S.,5,1,1
" April 23, 2018",I like it a lot! They give enough time to go through the course too! I am @ my half way mark and excited! I wish they had videos with the study book work but other than that I adore it!!,QueenKarma,4,1,1
" March 2, 2018","I was a bartender before working at a Golf Course, I wasn't knowlegeabe of bartending besides of what the customers told me how to mixed their drinks or what wine to pour, but taking this course has given me knowledge now on how to mixed drinks etc...",Felicia L A.,5,1,2
" April 22, 2018","This is a great introduction, but the numerous typos were highly distracting. I've since taken two other similar courses offered on groupon, and found them to be the same. Too many stock photos that don't help the learning process, and too many typos.",Stephanie R.,3,1,1
" May 9, 2018",I was able to make an account but it won’t let me start the course.,Madelyn J.,2,1,1
" March 31, 2018","I learned a lot from this course!  There was a variety of information, and it was easy to navigate.  The negatives were the grammar/spelling errors and having no videos to further explain things. That would have been very helpful with regards to latte art and throwing a drink.",Kimberly N.,4,2,1
" March 9, 2018",I'm CERTIFIED,Julie W.,5,2,2
" February 3, 2018",I'm already 2 modules into this course which I feel will really help me with my second job which is bartending! It's teaching me the details on how to improve my knowledge base and it's very easy to follow. Course and test modules are simple to complete.,Donna G.,5,1,1
" March 30, 2016","This was a very basic overview course, to actually get good at either Bartending and Barista you will need practice and experience, but it was cheap and worth a few hours of reading to feel like I better understand the techniques and some of the history behind both bartending/drink mixing as well as coffee and espresso drink mixing.  I recommend furthering the education on you-tube for mixing drinks and etching coffee drinks.",Eric R.,5,3,2
" January 5, 2017","The course was very well written and the exams were on point with the material.

As with any purely online course, though, the hands on part is missing.  I realize that is not really a fault of the program, but perhaps videos of some of the skills to be learned would be helpful.",Todd E.,4,3,2
" December 29, 2016",Should have more time if purchase is all 5 courses. Other than that it's Amazing!!!,Trevor D.,4,2,1
" January 30, 2017",great course,Tyra H.,5,1,1
" December 28, 2016",It was a great course very understanding!!,Pedrito V.,5,2,2
" July 8, 2016",I learned a lot about the hot steam drinks.  The course was impressive.  I learned that I can spruce up my game and put my signature twist on a mojito.,Kimberly B.,5,2,2
" April 10, 2016",It was very interesting course!,Valeriya,5,5,5
 Invalid date,"If you want a concise, informative and affordable course to prepare you as a bartender or barista (and get licensed to be a bartender) then this course is totally awesome. The site offers all kinds of useful training courses.",Elizabeth H.,5,8,6
" September 11, 2015","Great course Very detail oriented, I learned a lot from this course in particular! Thank you",Evelyn R.,5,4,3
" September 7, 2015",The course is easy to understand and you have 60 days to finish 12 parts that you can do any time of day it's great for late workers,Lindsey M.,5,2,2
" April 28, 2018",Link didn’t work.,Crystal D.,1,1,1
" April 28, 2018",Unable to get in to start the class 😬,Susan W.,1,1,1
" April 18, 2018",Alot of information. I found it helpful. And got a certificate after I passed it.,Deanne B.,5,29,22
" March 26, 2018",The initial background and vocabulary could use more precise and clear images and some concepts don't have any visual aid so the vocab has little meaning as it is describing a tool you will need to see and use properly after completing this course. the format is motivating and the content comprehensive but the description and explanation leave a bit to be desired.,Alyssa Z.,3,8,1
" August 24, 2017","EventTrix is really cool and they offer a lot of discounts and packages which is nice. 

The only thing I disliked about this course was that once you started it, you couldn't pause it. This was troublesome for me as I work three jobs and was having trouble setting time aside for it.",Lawren W.,4,1,1
" August 24, 2017",Fully recommend 💯,Kierra T.,5,1,1
" April 8, 2017",Great deal. Was VERY affordable and works great. The site is simple and the directions were simple enough to follow and to redeem the voucher for the groupon,Danielle C.,5,1,1
" August 31, 2016","In the middle of the class, but so far so good. Once you redeem it you have 12 months to start the class and once you start the class you have 60 days to finish it. It is easy to use and fun to learn.",Victoria F.,5,2,1
" May 13, 2016",This was a good little course if you can learn without any hands on experience. It would have been nice to be able to access it after the course was finished.,JheriKeith A.,5,34,21
" November 29, 2017",The course was text only with a few photos thrown in. You can find the exact same information on YouTube for free. Save your money. I wish I could get a refund on this.,Nicole M.,1,6,2
" August 1, 2016",The course is self-paced and very easy to follow. It skims the surface of basic bartending and barista skills- I would recommend to anyone who  wants to gain more personal knowledge!,Laura E.,5,2,2
" December 10, 2015",Great course very informative and makes you want to start experimenting,Melissa S.,5,2,1
 Invalid date,Very user friendly and the course is easy to understand.,Toi J.,5,6,1
" April 23, 2018",It was super slow to navigate. Never even finished it.,Linda V.,1,2,2
" March 26, 2018",I can now learn how to be a bartender & retrieve my certifications for little to nothing. Thanks Groupon,Kazmier W.,5,2,1
" October 3, 2017",I couldnt get online with my groupon code it said it wasnt found.,Debra R.,3,1,1
" September 29, 2017","Pretty quick, informative, but not too clear about how to apply what you learn. Only worth it at a discount price.",Joe B.,4,3,1
" April 9, 2017","This was a great course! I only paid $5 and learned how to make some fantastic drinks! I might even try bartending sometime. For the price, I'd recommend this for anyone who wants to learn how to make drinks or might want to pick up a few bartending shifts.",Hope L.,5,19,19
" August 10, 2016","It's a great deal for what you get, at $9 for any certification it's not bad! However, Beware of the grammatical and spelling errors that are scattered all throughout the course!",Felipe V.,5,2,2
" April 28, 2016",This is garbage. Don't waste your money on this. Google for bartender basics and you'll find better information.,Efren R.,5,1,2
" February 12, 2016","A lot of information to cover, so give yourself enough time. Quizes may stump you if you  were not paying attention. Great price from Groupon for the information received!",Alicia C.,5,8,1
" February 5, 2016",Enjoyed and Learned a lot.,JamesLord,5,3,2
" January 26, 2016",Doesn't matter when you start since you only get 60 days use of the material.,MaryAnn H.,5,47,34
" December 17, 2015",Don't start the class until your ready to due to the class expiring 60 days after starting Stil a pretty good class and the groupon is a great deal,Melissa F.,5,1,1
" November 26, 2016","Excellent, I love the price, transaction and I learned at home!",Adriana O.,5,2,1
" February 28, 2017",They don't give you enough time to finish the class and expires very soon. I can no longer finish the class.,Maria L.,1,6,5
" December 5, 2016",Do not fall for this...the voucher redemption code never worked...,Sherry H.,1,3,1
" June 5, 2016",Dont waste time,Pawan K.,1,47,32
" June 11, 2017",Great experience. Very informative. Enjoyed working at my own pace.,Meka G.,5,5,2
" April 11, 2018","It was a great class to be online. I got alot of great information about bartending & if I choose to, I can also be a barista. Thank you",Jacquelyn B.,5,1,1
