Date,Description,Name,Reting,rating_count,reviews_count
" October 10, 2018",It was a nice place to get away for the afternoon. The gentleman behind the bar was very friendly and knowledgeable. Their member deal is definitely worth the package.,Denise B.,4,1,1
" October 9, 2018",Beautiful place for a romantic date with your special one. Wine and chocolate tasting precedes with a nice relaxing walk through the vineyard.,Jerin G.,5,1,1
" September 28, 2018","The people are very accommodating, the atmosphere is beautiful, and relaxing. The price range on their wines is average.",John H.,5,2,2
" September 26, 2018","Great wine tasting in a small venue, but it was good because it was a one-one-one with the server and us (2 people), so we had all her attention. They had a promotion, and we took advantage of it. We had a great time and will definitely be back!",Joyce,5,6,3
" September 26, 2018",Great wine and chocolate pairing.  Everyone was very friendly and the atmostphere was very welcoming.  Now one of our favorite wineries to visit.,Elizabeth S.,5,1,1
" September 23, 2018",We all had a great time. Server was patient and we didn’t feel rushed. She was informative and friendly. Worth every cent,Eva L.,5,1,1
" September 18, 2018",Always a great time. The staff is wonderful and I always leave with a few bottles. Would highly recommend!,Paul H.,5,2,2
" September 18, 2018","Great location and staff was very pleasant and helpful! I strongly suggest going on “off” days - during the week and not during festivals, you get the place to yourself! I like several wines and the wine and chocolate pairing is delicious! I wish they sold the chocolates too!!",Lisa S.,5,9,9
" September 16, 2018",Such a great place to go and enjoy.,Marcus D.,5,17,7
" September 13, 2018","The service was top-notch. The young woman working there couldn't be nicer. However, we felt rushed to get through everything. I thought we could linger over each pour (there was NO ONE there besides us at the time) but the experience was very hurried to push us through the selections.",Kimberly R.,3,54,48
" September 4, 2018",Beautiful and serene setting.  Found a couple new favorite wines.  I loved the way they set up the wines with the chocolate pairings.  We’ll be back!,Jennifer S.,5,7,7
" August 30, 2018",Lovely venue with great wine choices and chocolate.  Friendly staff,Linda V.,5,5,4
" August 29, 2018",Beautiful spot to enjoy good wine and music. Reasonably priced and you can bring in your own food. Highly recommend Old York.,Russell J.,5,3,2
" August 24, 2018",Fun time! Owners parents are terrific. Wine was great. Be back soon.,Elyce R.,5,12,1
" August 23, 2018",So worth it!!,Sally S.,5,1,1
" August 6, 2018",Fantastic wine and chocolate pairing - will be buying this Groupon again!,Christine F.,5,5,3
" July 26, 2018",Great experience! Will be back again!,Alina P.,5,1,1
" May 14, 2018","The tasting room is very nice and the servers are great. The man serving us even let us have more servings than the amount that is typically allowed. Personally, I didn't think the wine was great but I like the atmosphere and the overall experience, especially the patio where you can sit outside. They also give you a lot of chocolate for the tasting which was a nice treat, including milk, dark, and white chocolate.",Gianna C.,4,14,5
" July 15, 2018",Good service but we didn't get to pair chocolates.,Jay P.,4,38,15
" April 26, 2018",I loved it I took my mom and my mother-in-law we had fun. Also is a nice calm scenery you can vring lunch and lounge outside I enjoyed it.,Skye,5,5,3
" July 3, 2018",My friends and I had an excellent girls night out sampling and learning about the different wines available.,Serena W.,5,2,1
" June 27, 2018",Very nice people and knowledgeable.,Svetlana B.,5,8,2
" April 18, 2018",The wine tasting with chocolate was nice and we had a good tie.  We were not happy that the wine server thought it was a good idea to talk about his political views and bash a politician that we backed.  Might be a better idea to keep his political views to himself.,Gerri G.,3,6,3
" May 27, 2018","An absolutely wonderful experience.  A lovely, small family owned business. Amazing selection of wines. Can't wait to go again.",Kayleigh T.,5,1,1
" September 6, 2016","Very relaxing experience with the wine and chocolate pairing. Really great wine, we bought a few bottles, and an absolutely beautiful scenery/landscape. I wish we had time to stay and have a picnic on their patio. It has a beautiful view overlooking the vineyard. Overall just a great winery and experience all together.",Adam P.,5,7,1
" May 23, 2018","Friendly staff, great wines, and all around nice atmosphere.",Mike C.,5,1,1
" May 23, 2018","Great place to visit, well worth the price, wine and cheese very good!!",Anthony M.,5,1,1
" May 21, 2018","Beautiful day to sit, eat and drink wine. Very nice people and great customer service.  Would go back again",Jan S.,5,2,2
" May 17, 2018",We loved it!!!,Dana G.,5,3,3
" May 16, 2018","This was a really great deal. My girlfriend and I brought a few snacks (grapes, cheese, walnuts, etc) and enjoyed a great tasting. We weren't rushed or pressured to buy anything at all (although we did end up buying a red blend). It was a beautiful day and after our tasting we sat out on the patio. I've also done the Reserved Tasting here for a birthday party which was a great experience, but if you're looking for something a little simpler this is a really fantastic deal.",Michelle C.,5,8,5
" May 13, 2018",Lovely place with good wines and very nice personnel. I will definitely go back.,Carol R.,5,1,1
" June 27, 2017",Great wines and the patio overlooking the vineyard is a beautiful place to sit and relax.,Andrea M.,5,11,6
" April 23, 2018",My review is based on my excellent experience with Jason Cohen.,Ryan C.,5,1,1
" April 12, 2016",Excellent buy on Groupon. The winery is just lovely with a great selection of very good wines and a nice patio to enjoy a bottle after the tasting. A++,Laurie D.,5,5,4
" March 28, 2016",Old York Cellars is a great winery to check out.  The wine paired with the chocolates were amazing and it has a great outdoor setting - would be best to go in the summer when you can enjoy the outdoor patio along with a glass of wine.  They also had live music outside which was a nice touch!,Laura S.,5,4,1
" May 30, 2017",The staff was knowledgable and the vineyard was nice.  What a beautiful day it was when we went.  the chocolate tasting with the wines to pair it with was awesome.,Kelly P.,5,12,8
" April 17, 2018",Wine was delicious! Our tour lady was very nice and knowledgeable!!!,Laura H.,5,1,1
" April 16, 2018",This was my first time going here and it was a great experience.  Very friendly and just a great atmosphere.,Michael A W.,5,1,1
" June 14, 2015","My spouse and I took our mothers. We had a tour, sampled very good wine with delicious chocolate and spent the day on the patio overlooking a beautiful view of the vineyards which enjoying a very tasty sangria. Staff were great too! Very pleased!!!",Renee D.,5,4,3
" August 31, 2015",This is a fabulous winery to visit.  the wines are great and the ambiance is wonderful.  You can bring your own picnic and look out to the vineyards!,Suzanne P.,5,8,3
" December 3, 2016","Great wines, knowledgeable staff and nice outside area to enjoy your wine with food you can bring on your own when there is no special event.",Joseph D.,5,4,2
" October 19, 2017","This is an amazing winery.  Beautiful grounds, amazing views and delicious wines.  The people giving the tastings were knowledgeable and personable.  Very welcoming atmosphere, we will certainly be back.",Kris Anne K.,5,10,6
" June 29, 2016",Great wine.... Beautiful winery!,Lisa J.,5,13,12
" December 14, 2016","Great wines, very knowledgeable staff and attractive tasting room and exterior seating atea.",Joseph D.,5,4,2
" April 11, 2018",the wine is delicious and the tasting room and veranda are gorgeous,Megan F.,5,3,2
" May 17, 2018","Out of some wines to taste, was listed but told nope don’t have.",Mitchell B.,2,2,1
" November 28, 2016",Really enjoyable day. Beautiful scenery and some delightful wines! I'll go again in the spring.,Jodi V.,5,3,2
" November 2, 2016","The wine was pretty good.  Our customer service experience was okay.  The gentleman serving the wine did not seem to know a whole lot about what we were drinking or why it went well with the chocolate we were tasting.  
The scenery was gorgeous, though.",Elizabeth M.,3,7,3
" July 2, 2016",Beautiful place. Great scenery. Great wine,Laura E.,5,6,1
" September 12, 2017","Small, fun vineyard with great wines and chocolate",Jess P.,5,5,3
" February 16, 2016",Beautiful winery! Fabulous wine! Very pleasant staff.  Making plans to go back up in the spring.,Sandy L.,5,9,4
" May 24, 2015",Great winery. The staff are very friendly and helpfull.  Really busy on memorial weekend but relaxing and clean,Ruth R.,5,29,12
" July 8, 2017",This winery is the best. Very attentive and knowledgeable staff. Love going. Will definitely be going back in the near future. Highly recommend to anyone who loves wine!,Stephanie A.,5,1,1
" July 1, 2016","This is one of my favorite wineries! Great wine, fabulous location, and friendly customer service.",Andrew V.,5,4,1
" September 1, 2015","Had a great time Persons waiting on us were knowledgable Great tour of vineyard  Great wine, cheese & crackers o beautiful patio, live music, beautiful view What more could you want?",Kevin O.,5,2,1
" April 30, 2016",Great experience and beautiful vineyard!,Nadine A.,5,20,5
" September 23, 2017",Great bold wine and a lovely experience. Our host was knowledgeable and friendly,Brittany G.,5,7,3
" May 3, 2017",The staff were all friendly and knowledgeable.  I tasted several excellent wines and bought 4 bottles.  I had 3 friends with me and we brought lunch and bought 2 bottles of wine and had a lovely lunch on the patio.  A guitarist was playing - it was a beautiful day.  We all had a wonderful time.,Sharon L.,5,8,4
" November 10, 2016",Really great experience. Would defiantly come back again. The employee and wine was awesome as well!,GJ R.,5,11,6
" August 29, 2016","If your looking for a nice way to spend an hour or so on a weekend, then give Old York Cellars a try.  We first took the winery tour and learned some interesting facts of both wine making and this winery.  Our tour guide was both knowledgeable and witty.  Afterwards, my husband & I tasted various wines.  The people at the counters were very friendly and attentive.  They give very good descriptions and information on the wines we tasted.  Old York Cellars is a small winery with a big heart.",Theresa S.,0,3,3
" April 11, 2016","Good service, good wine, pleasant experience",Tara L.,5,1,1
" March 30, 2018","Our wine expert was quite enjoyable, personable, knowledgeable - always a pleasure when you connect with that person as you taste!",Deborah F.,5,17,11
" January 9, 2017","Drank some delicious wine. Some was, eh... But we've found that there can be great variety which is why you go to a wine tasting. Enjoyed the chocolate pairing. The staff was very nice and the venue was pretty. We wish that they had more music other than a  few events every now and then.",Lars W.,4,22,15
" May 9, 2017",Great atmosphere and the wines are delicious!,Damian W.,5,13,8
" September 5, 2015",Beautiful scenery! The staff was so friendly and knowledgeable. The wine and chocolate pairing was yummy. Looking forward to returning. Try the BlackBerry wine!!!,Nicole C.,5,6,2
" July 14, 2016",We visited today for the first time. The wine here is absolute superb. The  taste guides were fun and sociable also the owners parents. This was an awesome experience.,Nicole E.,5,4,2
" August 15, 2016",Beautiful setting and friendly staff. Wines were great. We had fun.,Patricia W.,5,24,18
" April 30, 2016","Beautiful place, friendly staff, yummy wine!",Janine R.,5,4,3
" March 20, 2016",Great staff and excellent wines.,Andrea M.,5,11,6
" June 12, 2015",We loved the friendly staff and scenic views. My husband and I plan to come back later this summer for their Friday night live music events. The wine was delicious!,Eileen S.,5,15,7
" March 10, 2017",The wine and service was absolutely Great!!!,Gregory P.,5,4,2
" January 3, 2017",Great experience!! This was the first wine tasting we went to and we loved it! The chocolate was really good too. We will definitely be back!,Khadya Y.,5,5,3
" March 27, 2018",The service was extremely warm and welcoming. Their wines also welcoming.,Y B.,5,3,1
" September 5, 2016","Amazing wines, amazing service!!!",Carolina D.,5,9,2
" June 23, 2016",Great service and even greater wine. Been here twice in a month already. Great place to catch up with friends and family :),Bhavna C.,5,19,3
" November 8, 2013",We enjoyed our wine tasting experience at Old York. The wine and chocolate was delicious and the employee was very knowledgable. The scenery is spectacular for NJ too! Recommended!,Valerie,5,19,16
" August 22, 2017",Great place to go for an afternoon to relax. The wine was very good. Brought some home with us.,Dinese C.,5,5,3
" November 4, 2016",The chocolate and wine tasting was a great experience. The tour guide was knowledgeable and friendly!,Marissa C.,5,6,1
" July 11, 2017",Great cellar with great people. Awesome wine as well. They actually told us about the Groupon deal when we were about to pay.,Brittney L.,5,5,3
" June 25, 2017",Nice people with a couple of good wines.,Deborah J.,5,26,21
" December 5, 2016",The wine was good and the workers are informative. Provided info as to why certain wines are paired with certain types of chocolate. We love this place and are considering joining their membership club,Teresa E.,5,15,12
" October 29, 2016",The wines are very good.  You can buy a glass of your favorite wine and sit on one of the decks  ( bring a snack or lunch) and watch the horses next door or look over the vineyard to the mountains.,Joan P.,4,45,31
" June 13, 2015","It's a great wine tasting because they let you choose the 6 wines you'd like to try from a descriptive list.  You get to try the ones that seem good to you, rather than a preset flight.",Sandra K.,5,20,9
" September 5, 2016","Great time, beautiful grounds! Decent wines",Liz,5,5,3
" September 4, 2016",So much fun! Great wine!,Jessica Marie L.,5,3,2
" August 17, 2016",The wines were tasty and the staff was friendly but the gorgeous views and outside patio alone are worth the trip.,Heide D.,5,36,24
" June 17, 2016","Call ahead to ensure they are running the Tour as some days they don't, despite the website schedule.  Good wines, lovely with chocolate and a beautiful setting.",Andrew K.,5,29,19
" April 9, 2016","Wine was great, reasonably priced, and Josh who did our tasting was amazing. Will be going back soon. We had crappy weather but look forward to a nicer weekend where we can have a bottle outside and enjoy the beautiful vineyard views.",Lisa B.,5,1,1
" February 16, 2016","very nice clean place, w/really good tasty wines!  Can't wait to go back and sit outside on the patio",Heather M.,5,1,1
" September 14, 2015","For Jersey, not bad wines.  Very nice setting. I'd go back again.  Nice personalized wines if you would like.",Deborah S.,5,13,8
" August 31, 2015","Awesome, relaxing place, great wine too. Definitely had a blast with my wife and our mothers for mother's day. Highly recommended.",Paolo A.,5,1,1
" July 27, 2015","Great wine, nice knowledgeable helpers. Good Sunday afternoon with friends, live music also! They have cheese and crackers available  for sale",Gayle C.,5,14,7
" July 26, 2015",Beautiful place. Excellent wines. Worth the drive :-),Jamie K.,5,39,20
" July 19, 2015",It's pretty outside after the tasting.  The wines are great and the people are friendly.,Lori C.,5,10,7
" July 10, 2015","Great Staff, beautiful property, good wines and music.  Nice place to hang out and drink a bottle of wine!",Debbie B.,5,8,5
" August 6, 2013",Great winery with wonderful scenery to enjoy your wine and a picnic lunch. And the wine is good as well!,Anthony G.,5,3,3
" November 5, 2017","You get so much for such a small cost with the chocolate and wine pairing Groupon! The staff is always so friendly and helpful. The wine tastes great, and the way they pair the chocolate really brings out the taste. I absolutely recommend.",Jess R.,5,2,2
" June 15, 2015",This place was excellent.  Bring a picnic because there's a lovely patio to bring your newly purchased wine and enjoy!,Samantha A.,5,3,3
" September 2, 2014","This visit was great.  It's a small vineyard with some nice wines, with a great patio and lovely view.  They didn't have any tours since it was a holiday, but even with, it wouldn't be more than a 90 minute time commitment.  I probably wouldn't have thought to do this if it hadn't been for the Groupon, so I'm really glad I bought it!",Suzanne,5,7,6
" July 22, 2016","My husband and I made it a ""date day"" without the kids, finally a ""grown up activity."" Very nice time, beautiful atmosphere.",Karen W.,5,5,1
" November 9, 2014",Great winery. Very friendly and great wine,Michele R.,5,3,2
" March 7, 2014",Wonderful winery!  Our server was very attentive and shared stories about the winery and the wines.  The wines were excellent. The only complaint we had was the music was too loud and it was hard to hear each other and our server.  The live band was a nice touch and very good just too loud for the venue.,,5,1,1
" January 14, 2014",Old York is a quaint winery with a great outdoor patio overlooking the vineyards.  They have really nice wines for all tastes ranging from dry reds to sweet dessert wines ....something for every taste.  They are friendly and their prices are reasonable.  They have a small gift area to purchase wine specific items which is also fun to shop.,Deb B.,5,16,10
" March 23, 2013",This is my new favorite winery! They have a great selection and their wines were so good I left with 12 bottles!!,Shannon C.,5,2,1
" April 26, 2013","Great wines, great service, nice ambience and patio for relaxing with friends.",Amy W.,5,3,2
" June 10, 2017",Great experience for our very first wine tasting anywhere! Zack was a great guide in explaining the variances of the different wines and made our experience even better!,Deborrah M.,5,3,2
" October 1, 2014",This place was great! Great wine! Great chocolate! Beautiful!,Jessica Marie L.,5,3,2
" November 26, 2013",Had a great time tasting wine and chocolate. Very friendly and knowledgeable staff.,Sharon K.,5,16,12
" September 21, 2014","Beautiful vineyard, excellent wine and wonderful people!! Excited to go back again for many events!",Catrina F.,5,1,1
" September 6, 2013",Beautiful vineyard - nice experience - decent wine for NJ - little pricey but worth the experience.,H,5,11,6
" August 6, 2013",Great wine! Beautiful vineyard!,Elizabeth P.,5,1,1
" July 2, 2013","Great wine, beautiful vineyards, wonderful company!",Elizabeth J.,5,3,1
" March 5, 2013",Beautiful vineyard and countryside with wonderful wine.,Heather N.,5,2,1
" March 16, 2015","Great service, knowledgeable staff. Very accommodating and a pleasant experience!",Christi A.,5,6,4
" January 29, 2014",Great wine and combines with the tasting of chocolate was amazing.  Beautiful scenery and they have an indoor area to have picnics in colder weather and an outdoor area for nicer weather.,Renee R.,5,9,6
" December 30, 2013",The scenery is beautiful and the wine a delicious. It was an overall A+ experience.,Tyanna H.,5,7,3
" March 16, 2017",The staff is friendly and accommodating and the wine choices range from sweet to dry so there's something for everyone. The staff takes the time to explain which wine pairs best with which chocolate and why. Excellent experience and a great value,Cynthia C.,5,11,6
" May 29, 2016",Friendly staff and nice atmosphere,Stephanie P.,5,7,4
" August 29, 2016",The experience was nice and the staff was very friendly,Brittany T.,0,3,1
" March 31, 2016",Great experience! Fun and the staff was very friendly. Will return. I even bought a bottle of wine made there!,Jean-Pierre G.,5,12,8
" November 12, 2017",Excellent tour and service. Very informative tour. I believe I found my new favorite alcohol. Delicious mead.  Will definitely be back.,Jenelle D.,5,9,7
" November 26, 2014",the most interesting winery tour I have been to thus far. The tour guide was great. The winery is small but the wines are great especially when paired with chocolates! Will definitely be back to purchase more!,Magdalena O.,5,28,14
" November 1, 2015",Take your time It's beautiful! You can do your chocolate & wine tasting and then enjoy the view out on the patio with your favorite glass,Mandi P.,5,15,4
" February 25, 2016",Small but great place and the wine is amazing.,Kaden B.,5,6,5
" September 16, 2015","Excellent wines You can pack a lunch or snacks, sit on the patio and buy some great wine!!",Rachel H.,5,3,1
" July 14, 2014","We did the wine & chocolate tasting. Super nice staff! Beautiful views, and excellent wines. Bring a lunch, buy a bottle and enjoy the views and quiet. A lovely afternoon.",Geoffrey W.,5,3,3
" November 21, 2017","The view was amazing, wine is awesome, and everyone was very knowledgeable & friendly.",Chris,5,5,2
" April 4, 2016",We had a great time! The wines I tasted were delicious. Will def be back!,Rene L.,5,18,7
" February 7, 2016",Was great! Staff was fun and wine was outstanding!,Kryssa C.,5,12,2
" December 26, 2015",The wine is FANTAStIC!!!,Kate V.,5,8,4
" November 5, 2015",Had a lovely time They were very friendly and professional Wine was tasty and enjoyed just sitting out on the patio with snacks and wine,Beth O.,5,1,1
" October 23, 2015",Great wine! Unbeatable price! Buy this Groupon now!,Daniel T.,5,24,8
" October 5, 2015",Very nice place and people  Wine is quite good and a perfect fall environment  Hope to go back again soon,Michael W.,5,7,3
" May 17, 2015","Great staff, beautiful grounds for picnicking and hanging out, plus awesome wine.",Tracey C.,5,10,6
" January 4, 2015",Great vineyard excellent wines at a good price,Ross P.,5,2,1
" November 26, 2014","Loved the beautiful vineyard atmosphere. Informative wine and chocolate pairing, friendly staff, great experience.",Cynthia C.,5,11,6
" October 20, 2014",Pick a nice day and take a picnic. The grounds are stunning and the wines are good.,Susan L.,5,6,5
" October 14, 2014","If you go after October 1st, the grapes have probably been harvested and you don't get to taste them off the vine, however, the view from the vineyard in absolutely stunning...reminiscent of Napa for sure! You can sit outside and enjoy wine and bring your own food. The free tour was very informative for novices.",Jones N.,5,7,6
" October 13, 2014","It was really busy and the man giving us our tasting didn't tell us how to pair the chocolate until we'd already tried 2 wines, but it was a great experience nonetheless. The wine is great, reasonably priced, and there is a huge variety.",Juliet G.,5,1,1
" September 15, 2014","Besides the great  wine, the friendly staff,  the guided tour was excellent!",Julie J.,5,4,2
" September 4, 2014","THE PINOT GRIS. That is all. Beautiful place, nice people, and very good wines.",Jessica L.,5,1,1
" August 28, 2014","I had a great experience at Old York Cellars.  The staff were friendly, patient, and well informed.  The wine is also delicious!",Viviana Z.,5,9,6
" August 5, 2014","I never write reviews but I have to say that I absolutely LOVED visiting this winery.  I have been to four different wineries in the past couple of weeks and this was one of my favorites.  The tasting room is air conditioned so it was very comfortable and the staff was extremely friendly.  There is a patio outside with gorgeous views of the vineyard and surrounding property.  There was also live music outside and people relaxing on the patio with food and wine (apparently you can bring your own food there).  The atmosphere was addicting.  I would highly recommend visiting this winery for a tasting or to relax or both!  Besides the surroundings, the wine was very good and I LOVED the ""exit"" wines and their labels!  The ONLY thing which was our own fault, we didn't realize it closed at 5:00 daily and we got there kind of late (that just means we'll have to go back!).",Francine V.,5,4,1
" July 25, 2014",Great place. Great wine. Great staff. Would go back.,Mark B.,5,4,1
" June 23, 2014",Great place to spend the afternoon. Bring lunch unless it's a day when they have vendors. Great wine and a very informative wine tour. Love the place. Will be going back soon!,Irma D.,5,6,3
" June 23, 2014",The staff is extremely friendly and the wine is delicious...,Michael G.,5,4,3
" June 19, 2014",OMG what a beautiful place to visit! U do not need a reservation; just stop by and get a sample of there wines; buy a bottle of your preference; make sure U bring some snacks (cheese; fruit; etc.) and enjoy a bottle of there famous wine with UR snacks on there lovely decks; looking over the hills. beautiful!,Lynne N.,5,17,7
" April 29, 2014",Great wine!,Jennifer T.,5,13,5
" April 11, 2014",Yummy wine!,Melanie,5,5,3
" March 18, 2014","Bring a lunch or stuff to pair with wine, they have a nice veiw and places to sit and enjoy your purchased wine and food. Wonderful place to have a nice lunch and some wine!",Kristen C.,5,8,4
" February 6, 2014",Excellent wine.  Nice experience.   Look forward to going for a Friday evening of Music.,James W.,5,1,1
" November 27, 2013","The wine was delicious, prices were extremely reasonable, staff was very friendly and knowledgeable, and the outdoor patio overlooking the vineyard was gorgeous! We went for a quick wine/chocolate tasting and ended up sitting on the patio with a bottle of Stagecoach Red for almost 3 hours. I highly recommend them!",Catherine F.,5,1,1
" November 14, 2013",This was my first time at this vineyard. The staff were great as were the wines we tasted. We bought a bottle of Saryh 2010 this was a favorite of us both. We were told it was the last bottle and were happy we got it. We decided to have the wine with dinner a few nights later and found that it had spoiled and was vinegary and strong. I called the winery that night and spoke to Narendra and explained what we found when we opened it. He was very apologetic and offered to ship us a bottle of our choice from the list. Although it was cold and in November we could see that this was a great place to sit out on the patio and enjoy  some wine in the spring/summer. We will definitely be back!,DENISE S.,5,11,5
" November 12, 2013",Wines are delicious and the property is beautiful!,Michele S.,5,9,4
" October 23, 2013",very friendly staff... beautiful location... great wines!,Denise W.,5,15,5
" October 18, 2013",Great wine!  Try the Stagecoach!,Patrick M.,5,2,1
" October 18, 2013","Beautiful view, some really good wine and a helpful, friendly staff.  It all added up to a great afternoon - AND we bought some wine.",Susanne S.,5,2,1
" October 5, 2013",Everything was wonderful! The wines were delicious and the staff was friendly & knowledgable. I will definitely go back soon!,Stephanie P.,5,8,7
" October 5, 2013",Wonderfully relaxing to sit on their patio and sit a glass of excellent wine!,Patricia R.,5,4,2
" October 1, 2013","The wine was pretty good.  The vista from the sipping porch was magnificent.  We felt like we were outside of Florence,
(Italy not NJ), or some place magical like that.",John H.,5,1,1
" September 26, 2013","Good service, tasty wines.  We bought 6 bottles and have been very happy with them.",Linda S.,5,8,3
" September 6, 2013","Great people, very good wines",Joseph M.,5,8,4
" August 25, 2013",Nice people --  know their wines---big variety---check out the white Port----good wines.  Light on the oak aging for those who prefer that.  Buy a bottle with a shore label--they donate a $  a bottle.,Jeffrey J.,5,2,2
" August 18, 2013","I didn't even know Old York Vinyard existed until I found it on groupon. It was such a nice experience! Everyone was very friendly, the wine was fantastic and the Vinyard itself was beautiful. I would definitely go back with some friends or even hold an event there.",Maureen R.,5,4,3
" August 10, 2013",Old York Cellars was a pleasure to visit. The staff was very helpful and friendly. The outdoor patio was the perfect place to sit and enjoy the delicious wine.,Rose M.,5,3,1
" July 23, 2013",Nice atmosphere.  Good wine.  Courteous service.,Gerard S.,5,10,4
" July 8, 2013","Very pleasant staff and beautiful setting. Oh, and the wine is good! Especially the South Paw Red Port!",Louis D.,5,9,6
" July 2, 2013",Old York has a few excellent wines. Add in the fantastic view and you get an excellent way to spend your day.,Karen M.,5,3,2
" June 14, 2013",Loved it!  Great wines!  Bought a case of wine. Would go back!,Cheryl C.,5,9,4
" April 22, 2013","Great place, friendly staff, Beautiful Views.  Great Wine",Ed S.,5,4,3
" April 21, 2013",Friendly staff and good wine.,Jessica H.,5,15,12
" April 20, 2013",Very friendly.  Beautiful location.  Fun.  Good wine.  We have returned once.,Sandra B.,5,4,2
" April 2, 2013","Good wines. Nice place for a summer drink on the patio, overlooking the vineyard. Bring lunch, or hit one of their events!",Tom T.,5,24,15
" March 7, 2013","Had an absolutely wonderful time!  Great place, great service, great people, great wine, definitely will be visiting there again!",David S.,5,2,1
" July 2, 2013",Old York Cellars has a beautiful vineyard and a modern tasting room. I would definitely be interested in returning for another tasting!,Kristen G.,5,15,9
" May 13, 2016","Beautiful place, courteous staff and pricing not bad at all....",Tudian B.,5,7,4
" October 13, 2014",Chocolates were plentiful. Wine tasting was a bit stingy.  Very nice young man handled our tasting.,Diane D.,5,20,12
" September 20, 2015",bring cheese and crackers to stay a while and enjoy the peaceful surroundings.,James S.,5,12,2
" August 1, 2016","If you're looking for a day that is not crowded, go on a monday.  I still enjoyed our experience with Josh and honestly it was kind of better that there was only 1-3 other couples there too instead of a huge crowd. we got the attention we needed and josh was great.",Kanika M.,5,1,1
" November 3, 2017",Very pleasant experience.  Loved the pairing of chocolates with wine.  Lovely setting outside as well.,Linda Y.,5,4,2
" December 19, 2015",Great winery!,Kathleen N.,5,28,20
" October 24, 2015",Great winery and terrific staff! I've been twice and love it!,Caitlin S.,5,3,3
" December 23, 2014",What a awesome winery!!! Love the staff!!! Very informative and friendly!,Kimberly R.,5,1,1
" July 4, 2014",Very nice winery in the Hunterdon Hills. We had a great time. Knowledgeable staff.,Robert L.,5,1,1
" December 10, 2013",The winery was beautiful and the Sommelier was very knowledgeable and friendly.,Priya K.,5,1,1
" October 7, 2013",Very nice winery. Staff very pleasant and the wines were better than I expected. The custom label idea for wines purchased is a nice idea.,Glenn D.,5,35,8
" September 25, 2013",Very nice winery on a beautiful property. We had a great time.,John R.,5,4,4
" October 30, 2014",Beautiful patio.  Pack a picnic and enjoy,Gina F.,5,8,4
" August 10, 2014",Nice patio overlooking vineyards. Bring a picnic to enjoy with the wine.,JMS,5,2,1
