Date,Description,Name,Reting,rating_count,reviews_count
" April 25, 2018","Session one has more vendors and some vendors from that session. Session two has more music and can be a bit more crowded. Also, some of the vendors run out of certain wines earlier. all depends on timing and when you get there. I enjoyed both however. The music from session two really was enjoyable and it wasn't overwhelmingly crowded when  went.",Teandra J.,5,6,1
 a day ago,It was such a fun day! The vendors were awesome. My only wish was that we were allowed to buy the bottles at the venue,Kelly B.,5,4,1
 a day ago,Event was fun. Food was good. Photo booth was fun. Vendors were friendly.,Rebecca D.,4,4,3
 2 days ago,Fun night out with the boys.,Joseph S.,3,1,1
 3 days ago,"2nd time going to the whiskey fest.  It was nice they had a different selection of whiskey and spirits to try this time.  The only negative thing, it felt like they had less venders then previously.",Patricia H.,5,8,4
 3 days ago,Awesome vendors. Just too small a venue for the amount of people in attendance,Diego G.,3,15,1
 3 days ago,Great time,David W.,5,1,1
 3 days ago,I thoroughly enjoyed the whole event and the atmosphere and the people.,Segembre L.,5,2,1
 4 days ago,Great time enjoy the selections !!!,Susan D.,4,3,3
 4 days ago,Amazing!!!,Melanie P.,5,1,1
" March 3, 2019",Great time,Altisha B.,5,5,2
" March 2, 2019",Far too many people for the space but it was fun.,Stone U.,3,1,1
" March 2, 2019",Had a great date night.. The vendors were very nice can’t wait for the next event.,Rosa C.,5,6,4
" March 2, 2019",Good mix of music.  Live band is a nice touch.  The layout is a bit chaotic. The waypoints indicating the tables would be helpful.,Warren M.,4,8,3
" February 19, 2019",A lot of fun but way too crowded. Some of the vendors poured very small amounts after long waits,Yareen R.,4,3,3
" February 11, 2019",So much fun ! Great atmosphere,Esmeralda M.,5,2,2
" February 10, 2019",Loveeeee,Amanda,5,1,1
" February 10, 2019",Very fun afternoon with varied types of alcohol not only wines. Nice selection of foods too.,Shelly H.,4,18,6
" February 10, 2019",It was so much fun everyone was nice very detailed about the wine and the vibe was great,Raquel L.,5,12,3
" February 10, 2019","My Friends and I had a Great time. We would  attend again. Very organized. We drank, dance and ate.  A great day out with friends.",Andrea S.,5,16,5
" February 10, 2019","Great selection of wine, great atmosphere and organized well.",Carlynn D.,5,2,1
" February 9, 2019",4 star event,Christopher J.,3,9,3
" February 9, 2019",We enjoyed this event. Will totally go back again when available.,Yenny R.,5,19,8
" February 5, 2019",it was fun but kinda lacking from last year. much better vendors last year.,Sputz K.,3,2,1
" February 4, 2019","It was fun, but it would have been better with 2 sessions. It was way to crowded.",Patrizio P.,3,1,1
" February 2, 2019",5 stars. It was a great time.,Mary A.,5,1,1
" February 2, 2019","Very fun show, but a lot of people, several long lines at big name vendors. A lot of food options, but with even longer lines, so do eat before the event. For $49pp, it was a fun way to spend a Friday night.",Ilya T.,4,1,1
" February 2, 2019","Merchants and selections were really good and they were very friendly. The only reason I gave a 4/5 was because we took pics in the photo booth which only gave the option for them to be emailed and we have yet to receive them. I contacted the vendor, they said there was WiFi issues and they’d send them again, still never got them. Overall, everything else was great",Pierina L.,4,3,3
" February 2, 2019",Great event! Lots of great selections including vodka and gin as well as all of the amazing whiskey. Live music and an overall great event.,Danielle W.,5,23,15
" February 2, 2019",Third year in a row!!! Love this event!!,Dayra F.,5,4,4
" February 2, 2019",A THOUSAND,Amy S.,5,4,3
" February 2, 2019",It was an amazing time,Keith X.,5,11,2
" January 29, 2019","This was a great event! Definitely be back next year. All of the vendors where knowledgeable and very nice! Also, they had the best empanada's!!",Barbara A.,5,10,3
" January 29, 2019",Great time !,Angelique C.,5,3,1
" January 28, 2019","I was a fantastic  event, the people  were nice and knowledgeable",Kenneth C.,5,5,3
" January 27, 2019","Wine and food are awesome, but a small selection. Some of the vendors ran out of supplies by 715 which was disappointing. Overall a very nice experience",Alexander R.,4,1,1
" January 27, 2019","The ordering process was kind of clumsy.  I was apparently supposed to have received an Eventbrite email after following the multiple step process of accessing a number and going to another website to enter it. The activated Groupon on my phone was ultimately accepted, but the entry person acted like she was doing me a favor to do it. Wine selection was okay.",Karen B.,4,2,1
" December 2, 2018",This event was really fun.,Lemi H.,5,11,1
" December 2, 2018",Absolutely awesome. You get your money's worth!,Shingy N.,5,4,2
" December 2, 2018",We had an amazing time! There was a huge selection of whiskey to try. The food was delicious and the DJ kept us grooving the entire time.,Linda T.,5,1,1
" December 2, 2018",Variety of vendors for those who don’t prefer whiskey. Open space with good music. Just wish they could have dimmed the lights a little bit...it was bright!,Kathryn S.,5,34,6
" December 2, 2018","Awesome! Worth the money! Like a party! Dancing, fun times. Would go again",Jovanda D.,5,2,1
" December 1, 2018",Excellent venue and great event will definitely purchase tickets for the next one,Christopher C.,5,25,4
" November 19, 2018",We had a blast! Tons of beers to try and great music playing.,Samuel C.,5,8,5
" November 18, 2018",I have been to many and this was great! Awesome selection and great food options. Great location as well.,Ariel O.,5,2,1
" November 11, 2018","It was a fun event, not too crowded, a good selection of vendors, we were definitely able to experience some new items. As a suggestion it would be good if they had a better selection of refreshing items. While they had water at all the tables, it was lukewarm. Having cold water would be more beneficial.",Sasha G.,5,1,1
" October 22, 2018","Great experience,people,and whiskey.good time out with the fellas!",Kilo W.,5,1,1
" October 21, 2018","Great selection of vendors at the event, would certainly go again...",Vincent S.,5,8,4
" October 21, 2018",Amazing event Definitely bringing my friends next time,Jmarte,0,8,6
" October 18, 2018",Good price and location.  The event director is a class act.,Robert K.,4,5,3
" October 16, 2018","The ambiance, the food, the music and everything was great.",Nii O.,5,7,2
" October 15, 2018",Great time! Might want to Uber! Lol,Starlena S.,5,2,1
" October 14, 2018",Super fun experience!! Absolutely worth it.,Vanessa M.,5,5,2
" October 14, 2018","It was great, needs a bigger venue, too crowded, needs more food vendors, we were on line for over 30 minutes waiting for a cheese platter.",Ruth R.,4,22,11
" October 14, 2018",Had a great time at the event. Super fun and the vendors were very good. Can’t wait for next years.,Frances C.,5,4,2
" October 8, 2018",was a great time and should have more events like this,Lemuel,5,5,1
" October 8, 2018",Friendly staff great environment. Would go again,Alexia D.,5,4,3
" October 8, 2018",Perfect day! Very fun and organized. Great price.,Jessica C.,5,22,4
" October 8, 2018",We had a great time. We will be back next year!,Khara R.,5,4,3
" October 7, 2018",Lots of great beer selections and the food was really good!,Tricia K.,5,2,1
" October 7, 2018",Awesome!!!!!,Kwame W.,5,1,1
" October 7, 2018",Less vendors then last year.  Did like some of the new food vendor options.,Deb G.,3,1,1
" October 7, 2018",It was really nice and a great variety of beer 😊 Would def be attending again 😎,Rosanna D.,5,16,7
" October 7, 2018","Fun time with friends,  relaxing with un limited  beer",Carlson E.,5,27,10
" October 2, 2018",It was decently crowded but not uncomfortable and there were lots of vendors but no only three food vendors which were very overpriced,Katie C.,4,9,5
" October 2, 2018",It was decently crowded but not uncomfortable and there were lots of vendors but no only three food vendors which were very overpriced,Katie C.,4,9,5
" October 2, 2018",Great time. Not many vendors this year but still a good time.,Shakisha D.,5,3,3
" October 1, 2018","Really good variety of vendors, dj was definitely keeping the crowd going.",E M.,5,22,13
" October 1, 2018","I had such a wonderful time at this event. Wish there would’ve been more food vendors, but the wine selection was great. Will definitely go again.",Marialili R.,5,1,1
" October 1, 2018",Beautiful experience...plenty of great choices..would def go to it again,Minerva A.,5,3,3
" October 1, 2018","This was my second wine fest and there wasn’t
As many vendors as before . No photo booth either . Idk what happened here .still had a good time but it wasn’t as lit .",Esmeralda M.,3,2,2
" October 1, 2018","good vendors and some decent samples to try. nice location. food was a little scarce, but what was available was good also.",Michael K.,4,2,1
" September 30, 2018",Great time!,Joe L.,5,1,1
" September 30, 2018",Great party but very small selection of wineries present.,Julia K.,3,1,1
" September 30, 2018",Great time!,Karisma O.,5,1,1
" September 30, 2018",It wasn’t too crowded. It was reasonably populated. Great music and friendly wine vendors. Tons of fun !!’,Nekia W.,5,3,1
" September 30, 2018","not for the serious wine enthusiast, but a very good time for people who want to have fun sampling a bunch of different wines.",Melanie E.,5,1,1
" September 30, 2018","Great event! Not too crowded, good selection of food and wine, clean bathrooms and a good atmosphere. Would totally go again!",Nate S.,5,1,1
" September 30, 2018","Drinks, DJ, food was awesome!  If this is a yearly event, I will be there next year.  Everyone was “HAPPY” leaving the event.",Stacy I.,5,2,1
" September 29, 2018",I would go again,Davian C.,5,7,3
" September 19, 2018",Fun time for a girl's night out.,Solei P.,4,9,9
" September 18, 2018","Great time, great vendors.",Sarah G.,5,8,1
" September 17, 2018","Great experience! A bit crowded and loud at the end, in general, very good experience",Tong C.,5,1,1
" September 17, 2018",i had such a great time! good date night!,Cynthea D.,5,4,2
" September 17, 2018",The vendor options were good! Definitely injoined the mix of drinks available,Jennifer U.,5,1,1
" September 16, 2018",It was a great atmosphere! I really enjoyed myself! Can’t wait until it returns!,Dawn G.,4,8,5
" September 16, 2018",The DJ should be situated in the middle of the space.,Edel Q.,4,32,8
" September 15, 2018","What a great time but I expected some bread, crackers or cheese. Needs more food to pair with the wine.",Dee D.,4,3,3
" September 11, 2018","Very informative, not too crowded, friendly presenters.",RITA L.,5,8,3
" September 10, 2018",There were many vendors selling alcohol. It was varied and enjoyable. The venue could have been better managed. Who uses portable toilets at a convention center that has perfectly good bathrooms?!,Howard L.,3,1,1
" September 9, 2018","Great event. I really enjoyed the vendors, music and food. Excellent",Tracy M.,5,3,1
" September 9, 2018",Awesome time and great distilleries all around!,Joe M.,5,4,1
" September 9, 2018",Amazing experience. Quality whiskey friendly environment great music and food...I will recommend this to friends,Arlene A.,5,1,1
" September 3, 2018","This festival was awesome! It offered an incredible variety of beer, wine and other spirits to sample in a beautiful, classy, fun venue. Hope it returns year after year!",Lara M.,5,4,1
" August 26, 2018",it was a awesome time just not enough food choice or items to eat.,Jean H.,3,4,2
" August 26, 2018","Great event, we had a blast!  Tons of vendors and great new products to try.",Amanda B.,5,74,53
" August 25, 2018",Amazing,Georgina W.,5,29,14
" May 13, 2018",Fun event with lots of different tastings and a few food vendors. I would definitely go next year again.,Michelle J.,4,14,9
" May 13, 2018",Definitely was an awesome time my friends and I loved all the beers they had will definitely be going again if they have it,Lindsey G.,5,14,7
" April 4, 2018",They sold way too many tickets for the size of the venue and for the amount of wine vendors. The place was really hot and there were lines for every single wine tasting. And when you finally got to the front of the line the vendors would give you a spit of a taste of wine so you could barely even taste the wine. It was fun and I got to try many different wines. There were also games which was nice,Alicia V.,3,4,2
 2 days ago,The event was adequate in terms of the whiskies and staff from the distilleries. Unfortunately I had to use the bathroom 10 minutes before the event closed and was sent on a wild goose chase from one w d of the event to the other being told one bathroom was closed and had to go to a different one. Ultimately I was unable to use the bathroom before leaving which I thought was ridiculous at an event where you’re drinking for three hours. It made me feel like I was back in high school. Just make sure to wear your Depends if you go.,C L.,2,1,1
 4 days ago,Not enough quality products or vendors . Grouchy bartenders...,Divyenb,1,1,1
 4 days ago,I accidentally clicked redeem and am having trouble redeeming my purchase code,Lamont S.,1,1,1
" March 2, 2019",The address isn’t 153 exchange place.. it’s 200 market p,Well C.,2,1,1
" February 19, 2019","The event had way too many clothing, candle etc vendors.  There was barely any wine, we had to keep going back to the same tables because they were so crowded you couldn’t get a sample the first time around. Very disappointed with the quality this time.  Definitely didn’t feel like winefest, but rather vendorfest.",Shondell B.,2,19,12
" February 11, 2019","Abysmal selection of wine, all of which was bottom shelf quality to begin with. The entire expo center reeked of fried food which entirely detracted from the ability to properly taste.Vendors were unwilling to engage with people to explain their products at all. Also, this was billed as a wine drinking endeavor, when it was in actuality a combination wine/spirits/coffee tasting activity. 

Truly a lackluster experience, one that I'll not be repeating anytime soon. Only thing that saved it from being one star was the fact that they got me buzzed enough to have a good time despite all the nonsense encountered.",Brent S.,2,1,1
" February 10, 2019","Had an argument with a woman who began yelling g and cursing and she complained so I and a bunch of friends were thrown out by security. 
I refused to leave until we were refunded or money. 


If you're black just be careful. The owner of the event is racist. He would not even speak to me or my friends who are all black.",Shawna L.,1,2,1
" February 9, 2019","It was ok, very crowded and the wine was mediocre. Wouldn’t go back.",Nicole L.,2,2,1
" May 13, 2018","Inspite of the rain, the merchant did a great job shielding from the rain! Lots of breweries and good music!",Mary E.,4,4,1
" February 2, 2019","The event has changed from previous years. In the past there would be a nice range of new and established whiskey brands from around the world - American, Japanese, Irish, Scotch, Canada, etc.There was also a few “experimental” or “craft” brands. 

This year, it was nearly 100% new age American young whiskeys. I was told there that I t was intended to be a “craft whiskey” fest. But that’s not what the ticket said. One scotch, 2-3 Irish. The rest were “young” or no age statement American craft whiskeys. 
Vendors were proud that their whiskey was only aged 2 years “because that’s the best age for whiskey”. Or they would infuse flavors to “mask the harsh whiskey” bite. WTF. It tasted like I was drinking whisky syrup. There was also a lot of distilleries whose main liquor was not whiskey. They made gin and vodka, oh and also a whiskey. 

There’s a ton of good whiskey out there in the world. I have no issue with new companies trying to make a mark. But you cannot have a whiskey fest without a complete sampling. It was way too biased to new young flavored whiskeys. 

If it’s like this again next year, I probably won’t go.",Max,1,1,1
" February 2, 2019",Low budget “festival” that isn’t worth the price of admission. “Free” whiskey glass turned out to be leftover “Wine Fest” glasses. A lot of the tables ran out of samples by 9:00 PM. Very disappointed.,David M.,1,6,4
" January 29, 2019",Don’t sign up for the free raffle. It’s a scam.,Heather L.,2,3,1
" May 13, 2018",My husband and I had a great time. We had some really good beer.,Ayesha L.,4,9,2
" December 10, 2018",Not enough types of whiskey!! Also charged for food unlike other whiskey/beer fest!,Malkeet S.,1,1,1
" November 11, 2018",Awful very disappointing Best whiskey was Evan Williams Never again!,Eric C.,1,1,1
" November 11, 2018",Awful very disappointing Best whiskey was Evan Williams Never again!,Eric C.,1,1,1
" October 26, 2018",Wasn’t great! Not enough vendors,Danielle T.,1,13,5
" October 22, 2018","This event definitely has potential. There should be a signature cocktail with each whiskey offering a taste either straight or mixed. At the very least some mixers such as cola or ginger ale should be offered. It was near impossible to purchase a bottle of water. At an event like this water should be easily available. After about an hour it became challenging to taste nothing but whiskey or a lemonade. With changes to any of the above, I would definitely give it another chance.",Jason T.,2,10,3
" October 20, 2018",We’ve been going to these types of events for 4 years ... a couple of times at this venue - less and less engaging ... seems to be thrown together - not even worth Groupon price,Kelly F.,1,26,20
" October 14, 2018",The venue was toosmall for the amount of tickets sold. Have better selection of food vendors as well,Steven G.,1,3,2
" May 18, 2018","Our second year attending, group of ten, we love it. Great times. See you next year.",Silvia T.,5,1,1
" October 10, 2018","Terrible setup. There was no way it was close to being a legit beerfest. The food was horrible and the beer selection was terrible! A complete scam if you ask me. There was only about 25 breweries to choose from. The people behind the beer were very nice but for anyone who paid full price, I feel sorry fo them. The venue was way too small for anything more than a nightclub event. Next time either pick a bigger venue or don’t waste people’s time with this sad excuse for a beerfest. I wish I could get my money back for this.",JOhn,1,2,2
" October 7, 2018",Was half the size it was last year with venders. Disappointed this time!,Thomas R.,2,4,3
" September 30, 2018","Not like it was last year, way less vendors and it was not a lot of options. May not go next year",Kendra T.,2,2,1
" May 16, 2018",so much fun !!,Stephanie,5,9,7
" May 14, 2018",Always a great time! See you nect year!,Christine S.,5,15,10
" May 14, 2018","Had a great time, even though it rained the whole night session.   The tents helped alot.  The only thing,  i would recommend them squeegee the floor every so often.  Need to keep the puddling water a bay.",Pablo M.,5,1,1
" May 13, 2018",The beer and cider choices were great. Totally worth more than the ticket price.,Eileen B.,5,4,5
" May 13, 2018",Great experience,Gail M.,4,8,7
" May 13, 2018",It was a lot of fun and nice crowd.,Wendy H.,5,2,1
" May 13, 2018",Lots of great beer to sample from breweries that are mostly local!!! It was a lot of fun despite the rain,Doron P.,5,3,1
" May 13, 2018",It was a great time and worth every penny.,Anthony M.,5,1,1
" May 13, 2018",Had a great time!,Mary P.,5,5,2
" May 13, 2018",Staff was nice. Great location.,Emily L.,5,4,2
" May 12, 2018",Great time!,Michael G.,5,3,3
" May 12, 2018","Nice selection of craft beers. Possibly have a really, beer rating contest and/or bar games would definitely put it at 5 stars for me.",Alicia B.,4,5,5
" May 12, 2018",It was really awesome despite the shaky weather. Everyone there was in a great mood and dealt with it. I will b here again next year,Thomas P.,5,24,8
" May 12, 2018",A must every year,Anthony R.,5,9,2
" September 9, 2018",Not worth the money.,Kelli S.,1,2,1
" August 30, 2018",Last year was much better this year the event only had half the vendors not much food wise either,Brendaliz S.,2,27,12
" April 15, 2018","Groupon is a great place to purchase tickets for just about anything you may be interesting in. I puchased.a tidket to attend Brooklyn Wine Fest on April 14, 2018, and I must say this was the greatest. I loved the experience, so I'll be checking groupon for more events like this.

Thanks Groupon.

Sharon",Sharon P.,5,1,1
" April 17, 2018","Great Wine, good music and cool vibe. It got a little too crowded but still a nice event.",Julie L.,4,1,1
" May 2, 2018",And excellent event!,Kimberly M.,5,1,1
" April 22, 2018",Great vendors and venue!,Andre C.,5,1,1
" April 26, 2018",Great experience! Definitely worth it. :),Leslie J.,5,1,1
" April 26, 2018",Great event!,Diana R.,5,1,1
" April 25, 2018",Had a great time. Tons of different beers good and bad. There was a lot of people but that did not stop me from trying everything. There was only one vendor that ran out of beer.,Erik R.,5,2,1
" April 24, 2018",Awesome time. Totally a Squad thing.,Keith X.,5,11,2
" April 24, 2018","Great time, not too crowded :)",Carolyn B.,5,22,4
" April 24, 2018","Great time! Nice variety of beers, ciders, sangria and spiked seltzers. Delicious pretzels and the beer bacon jam was surprisingly really good!",Lauren D.,4,6,1
" April 24, 2018","Nice variety of beer vendors but there should be a map or list of the vendors present. Also, some vendors ran out of product halfway through the 6-9:30pm session.",Diana U.,3,1,1
" April 23, 2018",All the vendors were wonderful,Samantha T.,4,2,2
" April 23, 2018","very fun and good beers, good location",AARON B.,5,1,1
" April 22, 2018","The place was packed but there were a good number of vendors. They had a lot of the common beer types out on display. They mostly show cased IPAs, wheat ales, and summer ales. Only a few of the vendors really stood out as far as product quality and variety. 

The band that played was amazing though.",Tommy C.,4,4,2
" April 22, 2018",Awesome time,DENNIS M.,5,2,1
" April 22, 2018",No lines for sampling the brews. Getting food was an easy task. Short wait for the bathroom  and they conveniently had a coat check. Plenty of security was present. Would definitely go again.,Amanda M.,5,3,1
" April 22, 2018",Great experience!,Jeff J.,5,4,1
" April 22, 2018","They had good selection of craft beers, some wine, and liquor. Atmosphere was good.",Jesus C.,4,1,1
" April 22, 2018",Was a great time!,Indigo B.,5,7,5
" April 22, 2018",Great time,Enrique E.,5,2,1
" April 22, 2018",I love beer.,Brian G.,5,1,1
" April 22, 2018",Great beer fest! Good selection of beers. Could have been more food options and more bathrooms available but overall a great time. Would go again!,Jackie S.,4,2,1
" April 22, 2018",That was PHENOMENAL!,Jaime V.,5,2,1
" April 21, 2018",Fun day.,Maureen R.,5,42,27
" April 21, 2018",Rachel is amazing,DJ M.,5,1,1
" April 20, 2018",Had a blast! They offer a wide variety of samples,Joanne A.,5,3,3
" April 19, 2018","It was amazing, my first Wine Fest and I loved it.",Fanchon S.,5,1,1
" April 18, 2018",It was a great time!,Adrienne G.,5,12,5
" April 17, 2018",Interesting! Music too loud though,Elaine Z.,3,12,9
" April 17, 2018","Great place for the event, clean bright and lots of room. Clean bathrooms too. They vendors are helpful in describing their products. More food options would be nice and more seating would help too.",Damon L.,4,17,7
" April 16, 2018",Great wine choices from many regions available.  Food was amazing. Overall a wonderful experience.,Michelle O.,5,1,1
" April 16, 2018",Omg this place was sooo much fun me and my friend had a blast defiantly looking forward to going again,Naketta F.,5,1,1
" April 16, 2018",It was fantastic!,Richard J.,5,1,1
" April 16, 2018","Great wines, Great music, Great vibes!",Elvira C.,5,5,3
" April 16, 2018",Had a great time.,Megan G.,5,2,2
" April 16, 2018",Had a great time!! The only thing I would say is that there should be a better organization with how the tables and the numbers on the tables coincide.,Luis T.,4,4,2
" April 16, 2018",So much fun!,Natalie F.,5,13,4
" April 15, 2018",Better than the one in Jersey City. This had more vendors and seemed more organized.,Kalisha D.,5,15,5
" April 15, 2018",Had a great time would definitely go back again. The only downside is that they don’t sell bottles on site. Music was good and food to purchase was on point. Overall a must do if you are a wine drinker.,Samantha M.,4,7,6
" April 15, 2018",It was so much fun!! Alot of merchants and friendly people. We got to try every wine table and great live entertainment.,Tiffany,5,3,1
" April 15, 2018",Been several times. Obviously I think it's good sine I keep going back lol,Harold F.,4,5,2
" April 15, 2018","Good wine variety with other drinks available, live music, a bit crowded but fun with a mixed crowd, would def do again. Great deal",Jennifer G.,5,4,2
" April 15, 2018",Cheap wine... three food and music was much better than the main event,Aderonke A.,3,5,2
" April 15, 2018",So fun! Favorite part was the entertainment.  The band was awesome and dancing near the end was a blast,Stephanie B.,5,2,2
" April 15, 2018",Amazing time,Daniel L.,5,10,1
" April 15, 2018","Event was fun, but a little too crowded. Lines at some stations were very long. That being said, the vendors were good and I enjoyed the live music. It's worth doing if you're ready to deal with some crowds.",Jennifer E.,4,3,1
" April 15, 2018",Loved it! So much fun and great energy. Wine just kept glowing!!,Shalanda M.,5,11,5
" April 15, 2018","This was great. Tons of vendors, enough time, clean bathrooms. No complaints!",Pamela V.,5,2,2
" April 15, 2018",We had a great time. The place was spacious. The live band was AWESOME! Would definitely attend again.  And to the pregnant woman at Barefoot stay BEAUTIFUL!! And rest up!!!🤗🤗,Natasha M.,4,8,7
" April 15, 2018",Such a fun experience and weather was great. The arepas with mozzarella were to die for and the oysters were exquisite for the price. Would definitely do it again,Pierina L.,5,3,3
" April 15, 2018",First time attending and was surprise with the amount of stands and people.  Go there early to avoid crowds and line.  It is a great date event to bring someone to.,Jenifer C.,5,1,1
" April 15, 2018",Good crowd,Dan S.,5,27,11
" April 15, 2018",Got so drunk,Selena M.,5,2,2
" April 15, 2018","This was an amazing experience.  The venue is spacious, and the bathrooms were spotless. Now for the wine...so many to choose from and so much quaint little things to purchase. The food selection was the right choice and portion. The MozzArepas brought me back to my childhood, and the tacos (surf and barbacoa) gave me so much greatness and fulfillment. What a great event!",Arcelia R.,5,1,1
" April 15, 2018",Lots of fun and great selection of wines. This is my second year attending.,Nicole S.,5,21,10
" April 15, 2018",The place was fantastic and the people were very interesting. The merchants were outstanding and patient.  It was an all around good evening.,Donna B.,5,1,1
" April 15, 2018","Fun night out with the guys and gals, would do it again.  The band was excellent.",Elizabeth A.,4,3,1
" April 15, 2018",Good music and diversity,Marcia M.,4,9,3
" April 15, 2018",Good times. Fun vendors.,Carol C.,5,3,1
" April 15, 2018",Great event! Can’t wait to go again.,Gabriella H.,5,1,1
" April 15, 2018",Awesome sauce,Melina R.,5,8,3
" April 14, 2018",Love it,Chaday A.,5,3,2
" April 14, 2018",Great event - well organized. Lots of fun. Great selections. See you next time.,Angela M.,5,3,1
" April 14, 2018","Lines were fine- it was organized- a bit hot- but what made me take some stars away is most of the people pouring the wine had no idea what they were serving you.
I am used to vineyard employees who can answer your questions.
The music and Vibe made it easy to have a good time anyway.",Alyssa M.,3,4,3
" April 14, 2018","This event is worth the money, especially if you get there on time or at least close to when the event start time. Was lucky enough to enjoy the outdoor area because of the sunny 70+ degree weather.",Cindy R.,5,1,1
" April 14, 2018","This event is worth the money, especially if you get there on time or at least close to when the event start time. Was lucky enough to enjoy the outdoor area because of the sunny 70+ degree weather.",Cindy R.,5,1,1
" April 14, 2018",Amazing time!!!! Definitely worth it,Latoya P.,5,1,1
" April 2, 2018",It was ok,Valerie T.,4,11,9
" April 1, 2018","Fun with a group of friends, just make sure to pace yourself! There are lots of wine tables and lots of options for food as well!",A,4,7,5
" April 1, 2018","The event was a good time. The atmosphere was great. All of the food we tried was excellent. The beer selection wasn’t great, I was expecting more. Finding the place was a little though. There were no signs outside, and it was  snot easy finding the entrance. We had a great time though, would definitely go again.",John S.,4,2,1
" April 1, 2018",Great food & games!,Reshana W.,5,1,1
" April 1, 2018",Food was good! Place was clean! TVs everywhere!,Kristie C.,5,1,1
" April 19, 2018","Poor wine selection, not organized, wouldn’t go again",Diana C.,1,2,1
" April 18, 2018",Rather poorly organized with poor wine selection,Edward,1,1,1
" April 17, 2018","This event was not worth it at all!! Wines were a disgrace, not good at all!! And they were repeated many times!! I want my money back!!! Don’t waste your time here!!!",Karen P.,1,1,1
" April 16, 2018",Cheap wine and expensive finger food.  Why did was this $70?,Tica S.,2,3,2
" April 15, 2018","It was a total ripoff.  about 15 vendors, mostly $5/bottle wines.  Money back is what I want.",Kamil H.,1,1,1
" April 3, 2018",Food was over priced and selection was meh.,Jeremy P.,2,2,1
" April 1, 2018","Fest was suppose to end at 2am. At 11:30pm the cleaning crew started cleaning , t.v's were put away . Only 1 bar remained . Literally everyone left because of this . Feel cheated out of my money .",Leanna T.,1,3,2
" March 21, 2018","Great atmosphere, attendance and venue. Views of lower Manhattan while sipping wine and listening to live music. Highly recommend event! 

Sip and enjoy life!",Julio M.,5,8,2
" March 19, 2018",Food vendors and wine vendors  should of been in separate areas,Cagney M.,4,1,1
" March 13, 2018","Very relaxed and booze-filled. The lines for wine weren't bad, they kept moving. The food vendors were not impressive.",Cindy,5,8,6
