Date,Description,Name,Reting,rating_count,reviews_count
" August 9, 2018","I have spent over 30 years traveling
And working in Seattle but the Chuckster showed me things I hadn't seen before.  Thanks again Chuckster.",David W.,5,8,7
" August 2, 2018",Everyone was Awesome!!! Trip was fantastic!!!,Lauren E.,5,6,3
" July 15, 2018","There was just so much to see and so much to hear, 1 and a half hour is just not enough. Straight from a person that was there during the event this tour was very informative. It was made so much better since these tour guides are passionate about what they do. This tour is a 100% must try!",WEIFANG H.,5,3,1
" June 18, 2018",They closed for the week after I had made.. reservations for today.  I made the reservatipns in advance.,VIRGINIA A.,5,29,10
" June 30, 2018",Very misleading!! It is NOT the same as the 9/11 Memorial Museum at the site of the new World Trade Center! They are very deceptive! Be careful!!,Kristin Q.,1,1,1
" October 4, 2018","Booking through Viator was a mistake. I'm not sure why Tour DeVine associates with them, they are impossible to get a hold of and act as the ""middle man"" saying they will get a message to Tour Devine by Heli. If I were you I would book a tour directly through the wineries they tour, because the tour itself was amazing and the pilot was soo good. We had a great time on the tour itself.",Theresa M.,2,4,2
" August 15, 2018",Make sure you have Multiple ID if traveling from another Province,Ashley,1,2,2
" July 6, 2018",It seems this company has been bought by big bus and unless you are on the top you can’t see any thing.  We were on the bottom and had a set of stairs to our right so could not see any monuments.  It only made one stop that you could get off on not the three listed.,Tammy R.,2,1,1
" June 22, 2018",I didn’t get to use my voucher because Groupon was “currently unavailable” and then there was a wind advisory that closed Lake Sports at the time we had available to go. Still haven’t gotten a refund.,Venessa G.,1,2,1
" August 15, 2017","There was absolutely no difference in purchasing this through groupon.  Cost was the same, and still had to stand in the long line to get your spot on the tram.
Would not have bothered with the groupon.",Starr M.,3,2,1
" May 8, 2018",Showed up for the tour and they cancelled it never letting anyone know and didn’t reschedule,Courtney S.,1,1,1
" July 17, 2017","this is a us dollar price, not the 
 canadian price, so it is even more expensive than the regular price at the frontdesk.
it does not make sense to but the ticket from here",Wenting,1,3,1
" July 17, 2017","SUCH A SCAM. 

DO NOT PURCHASE THIS GROUPON – NO SAVINGS. 

I purchased this Groupon without seeing the last sentence of the fine print stating that this company would charge me in US for a Canadian Groupon…. Ended up paying $131 CDN for this Groupon, when the REGULAR TICKETED PRICE IS $120 CDN. 

This is the first time any Canadian Groupon has charged me in US for a Canadian located deal. Incredibly disappointed that this deal is even allowed on the Groupon site. Overall the trip was enjoyable, but after experiencing the trip it looks like all of the whale watching companies work together to find the whales in the Victoria area. So I would recommend going with another - more honest - company.",Michelle S.,1,2,2
" April 20, 2018","What a great tour!  I'm a relatively new local, and it was great to learn so much about the various neighborhoods!  I went on an art tour during Art Basel.  It was so interesting to see other aspects of art in Miami.  We had a fantastic tour guide, and I would recommend this company to everyone.",Vivien D.,5,17,1
" September 7, 2017","good deal and I like it. Also it was very easy to redeem.
Thanks.",WENMING L.,5,1,1
" December 30, 2017","This deal is fairly useless. For the Acoustic menu ($32,50), you'd get salad or burger ($12-17), drink (soda only, $2?), and chef dessert (ice cream only, $5). We did not get any preferences or preferred seats. Staff confused with your voucher (paper voucher required). Also you can't don't pay gratuities (so in fact, you pay tips twice). So it's cheaper and less awkward to be a walk-in patron.",Yuriy Z.,3,11,1
" August 3, 2017",I loved the tour but don't buy through Groupon because tickets at the box office are only $20 each and Groupon is selling them for $25 each.,Jackie W.,5,1,1
" February 19, 2018",my girlfriends and i did this instead of a sunday brunch. it was a great way to eat our way through the north end and learn some history as well. sean was our tour guide and was awesome!,Jbsample,5,1,1
" February 12, 2018","We were running late and Cajun Encounters called us to make sure that we were on our way and not lost.  Our guide was very informative and had a good sense of humor.  It was too cold to see the reptiles, but we still saw birds, and other wild life.  It really was a great tour.  Will come again when it is warmer.",Sandra,5,11,8
" July 18, 2017",Great experience and a great deal.  Definitely recommend!,Ryan J.,5,1,1
" April 17, 2018",Brought my handicapped Mom for her birthday. The crew was fabulous with her and made her feel so welcome!  Would come back next time I’m in Tahoe!,Sherrie C.,5,15,12
" March 6, 2018","This is not a deal at all!  After exchange I paid $5 more than I would have it I bought it at Ripley's.  You're better off going to their website and ordering from there.  This is not a ""deal""",Sarah L.,1,4,2
" March 22, 2018","This was the best food tour ever! My mom and I came from Phoenix to Las Vegas for my 21st birthday. I booked this food tour at a totally reasonable price, compared to all the other food tour companies being advertised (about 2-3x more $$$). We made 7 stops to places we would never have stumbled on by ourselves, and the food/drink/sweets were ALL delicious!! Our tour guide, Denesha, was great!! She was so courteous in making sure we took escalators, instead of stair routes, for my mom and her bad knee. She was down to earth--you could tell she liked her job, and she was very personable! I would honestly want her to be my tour guide every time! This tour was the real deal. HIGHLY RECOMMENDED, and I will definitely use this company again personally! Thanks for the memories,  TasteBuzz!",Victoria B.,5,3,2
" March 19, 2018",Kiddos loved the zoo so many animals to see and play areas ..,Erika C.,5,2,1
" March 14, 2018","When we were in NY, we did this tour. We met Uncle Jeffrey who was our guide. The tour was so interesting and he made it really fun!!!! What a fabulous storyteller!!! This is a must do!!! Perhaps even for New Yorker's who have never been.",Erika K.,5,1,1
" March 9, 2018","Upon arrival check in at the CS desk was simple and easy. We have purchased round trip tickets and we were provided with return stubs at the same time. Boarded the van and were dropped off rather quickly. Thank you. Great Job!
Returning was not that simple, we reached out to the company twice since our pick up van was almost half an hour late. By no means this was the driver's fault. I am certain that due to the day of the week and the busy time of the day, something or someone got lost in the shuffle.
Nonetheless, we made to the airport on time and we will certainly give them a try again.
Both drivers provided us with good Customer Service.",Elizabeth N.,4,13,10
" March 7, 2018","The merchant was awesome. However, this deal was not a deal and we had a hard time getting the tickets downloaded.We paid the same amount we would of anyways without the so called deal. I will never use groupon ever again.",Haggain D.,5,1,1
" February 6, 2018","Do not buy from Dolphin Tours. The price is the same as the gate price. However, the tour guide turns up at 10am meaning you miss the first hour as you cannot get in and have to wait for the Tour guide.

KSC is excellent and great value for the day for all the family and has more than enough to keep you occupied for the full day.",Brian H.,3,1,1
" January 30, 2018","Parts of this tour were good and parts were not good.  There were a lot of areas not opened and other areas that close early.  No one will let you know that anything closes early, so make sure you ask.  If they put more into this, they could easily make this a great experience for families.",Brad D.,3,4,4
" January 8, 2018",Don't waste your money.,Renee R.,2,29,14
" December 30, 2017",The night was very cold and the boat not heated well so a lot of us were sitting inside in jackets. Standing outside to look at the city lights was therefore not really an option and sitting inside for 3 hours gets boring. Best would probably be to come with a group of people to hang out. Just note that only non-alcoholic drinks are included in the price. The staff were not really attentive or friendly. The food was ok. Overall ok but wouldn't do it again.,Romana A.,3,3,3
" October 23, 2017","Arguably, this is the best tourist attraction in Victoria.",A C.,5,16,9
" October 14, 2017","Was such a GREAT time!  Mike Hammer is HILARIOUS!!!!  He was above and beyond my expectations!!!  I could not recommend this show more! I was honestly not sure how good it would be for the price, SOOOO GOOD!!!!  We had a group of 6, they put us right up front, we had an amazing time!!",Sue S.,5,7,2
" October 13, 2017","This was a great way to tour the Funk Zone.  We were able to walk the zone at our own pace without being rushed.  We had a plenty of time...which you""ll need because you will have lots to drink,  WooHoo!  If when you book and if the Deep Sea Tasting Room is in your package, save it for the end to enjoy the sunset on the pier.  On the other hand feel free to skip Kunin Wines.  The team poring seemed to be annoyed by visitors.  After polloing a few people in the room, they seemed to feel the same vibe.  We wanted to make sure it wasn't just us.  Other than that one ""con"" we feel you would certainly enjoy this way of checking out the Funk Zone.  We will be back!!!!",Randy,5,1,1
" September 29, 2017",Awesome ride suggest if your in the area take the ride,Millie B.,5,1,1
" August 29, 2017",this deal is a rip off. buy direct and pay less in Canadian $. Stay AWAY,Judah G.,1,3,3
" August 8, 2017","Views were great!That many people on a confined boat is hard to take for the 2 hour trip. I wouldn't recommend this trip for young kids. Most kids on the boat were either playing on phones or whining and not enjoying the boat or the scenery. Would be nice if they offered an adult only trip. 
Even so,the trip was worthwhile.",Heather H.,3,8,7
" August 3, 2017",We loved going there so much last year we are coming again this Friday. We are bringing friends that have never been to any caverns before. I know they will enjoy it along with their children.,Sharon D.,5,13,3
" July 19, 2017",I had a great time. Loved all of the breweries on the tour. Cool way to explore the area :),A L.,5,2,1
" December 22, 2017","Some of the reasons I will not give this deal a 5 stars and the reason why I will not recomend it.
 I made my reservation at 8:00pm, it took 25 minutes for my and my girlfriend to be seated,I had to ask the host why was the wait so long, after that it was when they decided to help us, once we made it to our table there were several empty tables in the room, and you cold tell they've been ready for quite some time, so how knows why we had to wait so much. Something very important they missed to mention in this deal, this offer only includes about %40 of the menu, yes.. they will give you and special menu, a groupon menu that includes %40 of their regular menu, if you decided, for example, to order lettuce wraps you need to pay and extra $6, food was amazing we waited a long time for it,portions were small. Our server was very nice and friendly, but it was funny when I mentioned that I wanted lettuce wrap, they way she asked me if I was fine paying the extra $6.. show was great, we had a great time and my girlfriend was very amazed.
 I would go back to this place, but not using this groupon deal, it seems they look at you different when they know you are using this deal.",Christian L.,2,7,1
" April 17, 2018","Bought it for 2 persons, total value of $136.00 when we got there the staff does not know they are selling Groupons. Had a hard time trying to redeem, called customer service to redeem at Groupon side half an hour later. After that, the problem was: 
If a single voucher is at $68 (included: 2(TWO) Pro Kart Race Sessions for One Person, One $20 Arcade Game Card and a Race License Combo that includes complimentary head sock (balaclava), a loaner helmet, and a year of mobile app access to view race times and stats.) 
So that means EACH one has 2(TWO) race sessions right? 
WRONG, the staff was not willing to UNDERSTAND that we had a voucher for TWO persons total value of $ 136.00 as show on voucher. 
Try to speak with manager and never came to explain why they wont give us the service PAID for two, the staff said theres nothing they could do. Spent my money ($136), my time and my patience. DON'T BUY THIS GROUPON!! DO NOT RECOMMEND! WANT MY MONEY BACK!!",Gustavo Z.,1,2,1
" April 6, 2018",Our guide was knowledgeable and made the stories of the people come to life. The historical papers and pictures help you feel what it was like to live on a plantation. Fantastic property. My only regret is the weren’t in antebellum costume for the tour I do think that adds to the look and feel of the times.,Georgette R.,4,9,7
" April 3, 2018","The crew were informative, funny and the tour was awesome! Dolphins, sunshine gorgeous homes and yachts... who could ask for more! We go at least twice every year!",Debbie S.,5,4,1
" March 30, 2018",This was an amazing experience!  Everyone on our trip said this was their favorite part of our trip to The Big Island.  We got to swim with the dolphins and even see their babies up close.  Then we went to snorkel in a gorgeous bay with clear turquoise water and tons of tropical fish.  I couldn't have been happier! The skipper and captain were both awesome.  They were super friendly and helpful.  It even rained a little on our trip and they knew right where to reroute us to get us back to the sunshine.,Mary G.,5,2,2
" March 30, 2018",Great place. Friendly staff. There was so much to do and affordable trinkets to buy. I would recommend and definitely be back.,Kendra C.,5,4,4
" March 27, 2018",Very fun and incredible views.  With this Groupon it was a great bargain!,Reham D.,5,6,2
" March 27, 2018","Great price and value.  Took my family of 7 to this and we were not disappointed.  I was very pleased on how upbeat the staff was and very interactive and friendly.  Food was good too and the show was great! Price is a lot better too. It comes with a pass to go to the sea life thing, take advantage of it because we did not and regretted it at the end. Great for kids.",Calvin P.,5,1,1
" March 25, 2018","Easy redemption. loved the tour, great service",Diana A.,5,7,4
" March 20, 2018",Joey and Teresa were fun and engaging guides. The course was great and we felt safe throughout the excursions. Highly would recommend and would totally go again!,Kevin R.,5,45,25
" March 18, 2018","Very nice tour, unfortunately it was raining and that kind of bummed the experience.  But the tour was nice, very interesting, we enjoyed the experience and we recommend this tour to anyone with not a lot of time available (nor patience to drive).  The group was small so it was more personalized, Linda did a great job!  Thumbs Up!",Juan,4,2,2
" March 17, 2018",Great experience and lovely staff,Susan M.,5,1,1
" March 12, 2018","Was in town, in December 2017, for Niece’s wedding.  Took this tour and loved It!  Highly recommend it!",Lucy,5,7,3
" February 23, 2018","The ride was great, but the lunch was not very good.  It is not coordinated.  My daughter and I didn’t know where to get silverware or glasses.  No one greeted us.  We got disposable cutlery from the bar tender.  No one acknowledged that we already paid.",73cronz,3,7,2
" February 18, 2018",Great Tour!! Group of four so was able to ask questions. Highly recommended. Libby is very knowledgeable. A must while you are in New Orleans,Tom D.,5,5,3
" February 18, 2018",He is super knowledgeable about the cemetery and is a cool cat character.  We had an amazing time with him and he loves what he does and it shows.  It's the best tour we had in Savannah and that is saying a lot because all the tours of the city are great.,Daniela R.,5,101,62
" January 25, 2018","Simon and Jacob were awesome guides on this 2+ hour trip, being both courteous and funny. In addition to seeing many, many, mantas, we also saw spinner dolphins and whales. Highly recommend this delightful experience!",Elizabeth P.,5,4,1
" January 23, 2018","Captain Bill made our first sailing trip an awesome experience for our family of four (kids aged 10+12).  We all got to try steering the yacht, some tacking and he explained lots about sailing to us.  We saw an amazing sunset in the bay off Miami and had a relaxing and enjoyable experience.  Captain Bill made us feel welcome, safe and comfortable.  He was easy and good company for the two hour tour.  I would highly recommend.",Amanda B.,5,5,4
" January 23, 2018","Charles was the perfect guide.  We were initially booked to go to Red Rock but the government shut down that day so Charles offered us a wonderful alternative hike to Valley of Fire. We were so glad for his flexibility as we were really ready to get 
a break from the Vegas strip and get out into nature. Charles was kind, knowledgeable, and easy to be around. I had never taken a guided hiking tour and would definitely do it again.  It was great to have all the planning and routing taken care of, and I learned and saw so much more than I ever would on a self-guided tour.  We would definitely use Charles again next time we are in the area!  Highly, highly recommend you check out his company!",Jennifer S.,5,1,1
" January 11, 2018",The botanical gardens are a must see! I suggest taking lunch and getting your zen on.,Kasee M.,5,11,5
" January 6, 2018","A most excellent way to get to know and learn about the wonderful city of New Orleans!  You can't go wrong when you can leave the driving to a top notch experienced bus driver and tour guides, that are locals by the way, who give you a detailed narrative of each part of the city you travel through.  Very well worth the money spent",Tina W.,5,6,5
" December 29, 2017","Beautiful, Absolutely breathtaking.",Gabe H.,5,10,7
" December 7, 2017",Awesome! My husband was picked from the audiance to participate in the show. I laughed so hard. Great Family Entertainment.,Heather R.,5,12,4
" November 29, 2017",We had a beautiful time .,Bernadine T.,5,8,1
" November 19, 2017","A very nice boat with a great captain and crew,
Such an amazing experience being so close to such large and beautiful fish.",Margaret G.,5,44,22
" November 6, 2017",Probably one of the best parts of our trip!,Tim B.,5,4,2
" October 25, 2017",Staff is super nice! Tram driver was very friendly and informative. Very cute Halloween decorations. The grounds are still heavily damaged and place is in need of many repairs due to the hurricanes.,Cathleen M.,3,14,12
" October 24, 2017","We reserved the lunch buffet cruise. The selection of items was good, as was the quality of the food. Justin's was very attentive and he was pleasant. The narration was extensive and informative. The ship itself was beautiful and well appointed. Sadly, we went out on a rainy day! Also, I overheard several women commenting on how cold it was inside the boat. Very happy I brought my sweater and I recommend it!",Marianne T.,4,171,45
" October 2, 2017","That was an amazing ride. Never thought of such experience. Money well spend. And of course I would go again. I went to Ottawa with my husband and my parents for our anniversary. With this ride we saw Ottawa from different angle, plus our tour guide ""aka Roger"" is a fantastic person and very knowledgeable. Thank you for great memories.",Agnieszka,5,8,5
" September 26, 2017",Was great seeing all the stuff they had.  very informative.,Mike,5,2,2
" September 26, 2017",Our tour guide was great.  Knowledgeable and entertaining.  Learned and saw alot.,Mike,5,2,2
" September 15, 2017",it is great. Kids like it.,Haiyan L.,4,5,2
" September 3, 2017",This was such a very nice and educational experience--a great way to get a sampling of the neighborhoods in one day.  I was surprised my daughter and I were the only English speaking tourists.  We shared a tour guide with German tourists.  The tour guide took turns explaining things in both English and German.  The other tour guides tended to the Spanish and Italian language tourists.,Christine E.,5,10,7
" August 22, 2017","This was an AMAZING life experience!  Not only did I learn it was one of Top 3 zip-line experiences in the world, but it is the: longest zip-line in North America - over 1.25 miles long from peak to peak - over 600 feet above the ground - over 70mph!  I highly recommend it - felt to me a bit like skydiving.  Amazing rush.  I will definitely be back on my next visit to Whistler.  Thank you!",Priscilla R.,5,14,9
" August 18, 2017",Great!,Dominique,5,8,6
" August 5, 2017","Ended up my husband and I had our own private segway tour. Our Guide was very knowledgeable and personable, and of course we loved New Orleans. We all had a good time. This was my third time on a segway. It's a really fun experience. If you've never done, you need to try it.",Lorraine F.,5,18,14
" April 15, 2018","For us, this tour was more of a walking tour then a food tour and we were looking for more of a food tour.  In terms of food we started at Sylvia, Best Market, Les Ambassades, and Lee Lee's Baked Goods. We did walk past a lot of places ending, at Sea & Sea Fish Market where we were given a piece of an almond croissant. The second stop Best Market is a chain grocery store with 30+ locations all over the city. Which to me sounds a lot like the gentrification of the city, which the tour guide appeared to believe was a bad thing. While our tour guide was nice it seemed she had knowledge gaps on many topics, struggling to answer basic questions people asked. Okay experience but not worth the price.",Caroline,2,7,5
" April 12, 2018",Horrible. The event did not even exist. Another event was happening on the ship. The ship stated groupon shouldve blocked the date and did not. We go down there pay for parking-not refundable and wasted my day. Now still trying to reschedule,Christine,1,1,1
" April 8, 2018","Nice.  If you can get there.

I would give the tour 4 stars and the floats/props 5 stars.  Transportation zero!  We called from the Roosevelt Hotel and were told to wait on the Roosevelt side.  After waiting 20 minutes called back and were told we were at the wing entrance.  So we waited another 20 minutes and the driver drive right past us -- actually her sped up!  70 minutes to get picked up!",Scott G.,2,6,4
" April 1, 2018",The company charged extra costs that were not presented in the deal. The security of the service and the quality of the service was very low.,MARCO S.,1,5,5
" March 30, 2018",It ended up being a private tour for the front 4 passengers. The guide ignored the other 12 people in the carriage. The other groups in the carriage also complained at the end of the ride how the guide spoke low and ignored them also. The four people in the rear of the carriage said they did not hear one thing the guide said during the entire ride. Be prepared for an additional parking fee also; in their parking lot even though you are riding with them. Very disappointing.,Ray,1,7,6
" March 21, 2018",Sad!!!!!!!,Belove R.,1,15,2
" February 11, 2018","USED GROUPON RESERVATION GROUPON OFFERED A PACKAGE FOR VALENTINES DAY  A ROSE FOR BOTH OF US AND A GLASS OF WINE , THE CRUISE HAD NO IDEA OF THIS I HAD TO ARGUE AND THEN IT WAS GIVEN TO US COMPLIMENTARY AND THEN THEY CHARGED US WE DID NOT PAY",Paris M.,2,1,1
" December 23, 2017",i can't get a refund for a simple mistake and that caused me to NEVER USE GROUPON AGAIN. it's just a shuttle ticket it's not rocket science,Karim B.,1,1,1
" September 18, 2017","The food was good. Not great but good. It wasn't worth the super hard time I was given trying to use the Groupon. I purchased the party of four for my birthday. From the waitress ignoring it and saying ""we don't take those"" and  leaving to talk to the manager three times. To the manager coming over twice and having to pull it up on my phone twice even though I had the printed out version.",Tracey F.,2,8,4
