Date,Description,Name,Reting,rating_count,reviews_count
" January 18, 2019","Awesom experience awesome work, thank you josh!",Haley F.,5,1,1
" January 17, 2019","Friendly and personable staff
Nice atmosphere",Denise S.,5,6,3
" January 16, 2019",Had a great service here by Nikki! Nice salon nice girls !,Nicole R.,5,2,1
" January 12, 2019",Josh did a great job on my highlights for a great price!,Shayne K.,5,2,1
" December 24, 2018",Love this salon!!!,Kristina D.,5,3,2
" December 15, 2018","Beautiful place, very friendly staff and haircut was exactly what I wanted.",Mary B.,5,7,2
" December 8, 2018",It’s always a great time going and chatting with the staff. They are truly thoughtful and fun. I always appreciate it when stylists take time to know their clients and remember the little details during future visits! 10/10 will recommend,Samantha G.,5,1,1
" November 29, 2018",Josh took his time with color and cut. He did not rush and took all o asked into consideration.,Catherine D.,5,1,1
" November 21, 2018","Great color, cut, atmosphere and stylist!!!",Connie K.,5,2,2
" November 20, 2018","A very upbeat professional salon. I finally found a place and person I will go back to. Victoria worked wonders with my neglected hair. No more grouponing my hair!!  The salon itself was beautiful, very clean and cozy.",Colleen R.,5,2,1
" November 15, 2018","Cute place. Nice people, but still spent over $100 to add full highlights and a trim. Not sure Groupon was worth it since they only gave me credit for how much I paid . Not sure I'll go back.",Sophia B.,4,7,1
" November 9, 2018",Awesome experience from start to finish. Will be going back for highlights soon!,Dania E.,5,2,2
" November 8, 2018",So happy with my hair! Thanks Josh!❤️ The salon feels like home!! Love the decor and everyone was very professional and friendly! Thanks for a relaxing experience!!,Kristina D.,5,3,2
" October 27, 2018","Victoria did just what I asked for,  she listens and will not do you wrong! Highly recommend this place they make you feel comfortable and are super friendly.",DIANA C.,5,2,1
" October 27, 2018",Amazing!!! Beautiful highlights,Lezet S.,5,21,2
" October 26, 2018",As always. Josh very professional and always does a great job!,Tina P.,5,2,2
" October 20, 2018",Victoria was awesome. She did such a great job on my haircut. She listened to all my concerns and took everything I said into consideration. She was very gentle with my hair. She gave me advise on hair care throughout my visit.,Carla M.,5,1,1
" October 16, 2018",Nice place and haircut - thanks!,Karen Z.,5,6,3
" September 24, 2018",I had a first thing 9am appt with Josh for cut and style. He did a great job. Was very friendly. The only we forgot was to do the deep conditioner that was apart of the groupon. However aside from that it was wonderful. The salon was nice and clean. Beautiful decor. I will be going back to Josh again!,Karissa B.,5,3,2
" September 23, 2018",Very nice people did a great job!,Tina H.,4,2,2
" September 15, 2018",Very nice people and Fatima was excellent in the way she shaped and cut my hair.  I highly recommend this salon.,Mary E.,5,4,2
" September 4, 2018","Victoria did such a great job with my hair . Colored and cut , she listened to what I wanted , was so patient working with me for things I wasn't sure on and my hair came out just as perfect as I picture it ! The salon is so nice and cute great staff they were all super nice. Definitely recommend and definitely will be back",Tiffany L.,5,1,1
" August 19, 2018","We loved 2w Hair Bar! The vibe was super welcoming and laid-back, not snobby at all. Josh was so friendly and did a great job with our haircuts. We hope to go back again!",Kathryn M.,5,1,1
" August 11, 2018",This was a great find. Everyone was nice and most importantly my hair looked great. Loved the color and trim. The styling was great!,Nicole L.,5,6,3
" August 3, 2018","I was in search for a new salon closer to where I live now, and was in desperate need of a cut and color. Bought Groupon, called salon and had an appt the next morning! Joshua was wonderful; he communicated his thoughts, asked me for pictures of likes, and gave me a great cut and color. Bought their blow out package and have found my new hair guy!",Ruth H.,5,3,3
" August 2, 2018","Very casual and friendly. The stylist joked a bit and did a pretty good job w the cut. The place has an open feel and modern in design. 
It's close by and right off of Hamburg turnpike. Would go again if the price was as good initially. I think a thirty minute haircut  is on the overpriced 
Side  without the group on I believe it ran fifty or fifty five for women's hair.
I mean we are not in Ridgewood or Wayne where u come to expect that cost factor. Which can happen if u don't know ur prices.",Melissa F.,4,9,9
" July 16, 2018",Excellent  service,Marija M.,5,27,17
" July 9, 2018",First time at 2W hair bar and I couldn’t be more please. Fatima gave me an awesome cut after first reviewing what I wanted. Highly recommend.,Donna H.,5,3,2
" June 25, 2018","Very nice salon and the people couldn’t be nicer. Absolutely love my new highlights!   
I recommend this salon highly.",Helen,5,8,7
" June 24, 2018",I love going to the 2W hair bar. Everyone is always so friendly. I love the professional treatment I get from everyone. Everyone is very talented too. I do leave feeling beautiful.,Suzanne B.,5,57,10
" June 14, 2018",Awesome experience!,Betsy A.,5,1,1
" June 11, 2018",They did a great job.,Theresa S.,4,5,3
" September 28, 2018","I had a half head of highlights done by Josh, and I'd never return. While my experience at the salon was quite pleasant, it wasn't until I returned home and thoroughly inspected my hair that I found a horizontal line of pure bleach that is impossible to miss. I'm embarrassed and saddened that this wasn't rectified during the appointment. Instead, my hair was styled in a way to conceal the mistake.",Kayla R.,1,4,2
" May 26, 2018","Josh was excellent! Very good customer service and will definitely be returning! 
Thank you.",Tina P.,5,2,2
" May 21, 2018",Really liked this salon. Nikki was very helpful and listened when I told her what I was looking for.  Was glad that she took care to make sure she used a processor that wouldn’t damage my fragile hair. They don’t try to nickel and dime you either which I appreciated.  The salon is pretty and cozy and the wait time was next to nothing.  I think I finally found a salon I will stick with.,Laura M.,4,13,5
" May 6, 2018",Such a great salon! My stylist did an AMAZING job with my highlights! Definitely going back!,Linda B.,5,10,2
" May 12, 2018",Just know when you go there they will charge you another 20.00 for toner when you get highlights!,Jennifer C.,1,3,2
" October 5, 2017","I had a great experience there! My highlights looked great, my stylist was friendly and talented and the salon was clean and comfortable. I would definitely go back and would highly recommend 2W Hair Bar to family and friends!",Kristy K.,5,8,4
" October 8, 2017",Victoria is a great stylist because she listens to what you want your hair to look like and she offers new suggestions that you might not have thought of and everything comes together nicely.  She cares about what she does.  Thank you!,R M.,5,2,2
" April 19, 2017",loved my stylist. Did not like the owner. Thought she was unprofessional.,Kaitlynn,3,7,1
" April 4, 2018",Had a great time. I'm trans and the staff was super accepting and super helpful. Will definitely be going back.,Randy P.,5,4,3
" March 30, 2018",Very good haircut. Ask for Josh,Joleen M.,5,4,2
" March 27, 2018",Great staff and service. Found my new salon!,Gianna M.,5,3,1
" March 25, 2018",Very relaxing salon and nice employees,Robyn L.,5,2,1
" February 4, 2018",Great place,Christine L.,5,48,31
" November 30, 2017","Quaint atmosphere. The hair dressers are very caring and talented, my hair never looked better!",Alison H.,5,2,2
" October 13, 2017",Amazing service and couldn't be happier with my hair! Highly recommend this awesome salon!,Ali T.,5,5,2
" August 28, 2017","love the girls, especially Fatima, who did my hair",Jane C.,5,7,4
" April 28, 2017","Nikki and her staff were wonderful. Very friendly and accommodating. Nikki listens to what you want and does what you want. They are very ""down to earth"". They make you feel very welcome.",Lorraine B.,5,3,1
" February 23, 2017","Amazing !!! Service was great ! Stylist was amazing , hair came out amazing",Florim I.,5,2,1
" February 6, 2017",Victoria was so sweet and so patient... gave excellent suggestions... place was so clean and friendly!!!!   Definitely going back!!!,Danielle B.,5,2,2
" December 21, 2016",Great atmosphere and excellent service.  I will definitely be back!,Yvonne J.,5,13,6
" December 20, 2016",Super sweet was able to accommodate me for sunday,Aylin,5,69,35
" November 1, 2016",Loved this place from the minute I walked in.  Atmosphere was very inviting Nikki was so professional yet welcoming will definitely be back,Kim,5,8,6
" November 7, 2017","Terrible, stay away",Jane A.,1,6,2
" February 27, 2017","The stylist took over 40 minutes to create the most uneven and sadly looking haircut I've ever had. 
From the get go her lack of experience was clear. And as much as I felt bad offending her, I simply could not leave the place looking like a mess and had to approach the owner and have her fix it. 
Never again!",Dr. T.,1,28,17
