Date,Description,Name,Reting,rating_count,reviews_count
" November 26, 2018","Excellent wine, food and service !",Linda R.,3,10,7
" November 12, 2018","Great food, wines and service. Would highly recommend the experience.",Allison H.,5,7,3
" February 23, 2019","The Wine Bar is a nice small quaint place enough room for great conversation to be heard by the company your keeping...the food was good when it arrived however,it took all of 50 minutes, drinks where nice but beware that this is a establishment that sets their own gratuity oppose to providing options and choices...",Rosalind P.,3,10,2
" February 12, 2019",Great food and of course the Wine !!,Cheryl E.,5,5,1
" October 24, 2018","Quaint .  Great food , wine and service",Kelly F.,5,23,7
" July 19, 2018","Service was great.  Food was weak.  Had the steak and tilapia.  Steak was very thin but extremely chewy.  The massive amount of sauteed spinach overwhelmed the small cut of beef.  Tilapia looked like a flash frozen filet.  The wine choices were ok, again, not particularly exciting. Mediocre atmosphere with cramped tables. not worth the price.  Another $40 tacked on for gratuity and frzn pie.",Adam K.,2,1,1
" March 31, 2019",Great food and service.,Toni L.,5,3,2
" March 31, 2019",Excellent service and very good food .love it  I will go again!!!,Yeissi A.,5,8,5
" February 21, 2019",Always great service and tasty food!,Rose A.,5,5,5
" February 19, 2019",This place was amazing the service was wonderful and so was the food,Jeffrey D.,5,1,1
" February 15, 2019",Great food and great service!!,David N.,5,33,25
" March 10, 2019","I highly recommend this Groupon. Great food, great wine. Fantastic friendly people.",Lylah L.,5,1,1
" February 24, 2019",Nice food and wine. Services are great,Eliseo B.,5,4,3
" February 10, 2019",Fun dinner pairing with wine. Good food great service and staff and you get to choose a great bottle of wine to take home. This is a win win for sure!,Patricia G.,5,3,2
" December 29, 2018","Great service, and the food and drinks were excellent!!",Erin M.,5,1,1
" December 7, 2016","BEWARE:This deal seemed like it was too good to be true, and I was right!!! The appetizer consisted of 1 piece of salami, pepperoni, ham and 2 pieces of cheese to split. The pasta meals were decent but small portions. The wine tastings were great and came with a very fair portion. 

HOWEVER, when the bill came after ordering a dessert, we were surprised to see a $30 tab. When we asked the waitress, she told us the 10% gratuity was calculated based on the ""estimated value"".. which she found to be $180!!! ARE YOU OUT OF YOUR MIND?! 

Not only were we disappointed with that aspect of this groupon, the night we were at the wine bar they were offering the same deal to all customers except they got to take home TWO bottles of wine... 

Feeling very ripped off by this place, I do NOT recommend.",Jules B.,3,1,1
" August 6, 2018",Very friendly and food was great! Will go again!,Lu L.,5,67,26
" March 30, 2019",Food was excellent.  Server was cool and funny. Wine tasting was great. Will return again,Petra A.,5,8,5
" December 20, 2018","Good food , excellent service",William A.,3,6,2
" March 30, 2019",Nice atmosphere.  Nice wine...good time but expensive appetizer.,Lisa F.,3,3,1
" March 17, 2019",Great experience! Food and drinks were good! Staff provided great customer service!,Yazmile F.,5,7,3
" August 31, 2018","Great wine, great food and very freindly service.",Heloisa D.,5,15,11
" March 10, 2019",Such a cute little place! Friendly staff and great atmosphere,Faye A.,4,1,1
" March 21, 2019",Food was absolutely delicious. Nice ambiance.,Denise W.,5,10,9
" February 8, 2019",Amazing! Took my mom here on her visit to NY. Service was excellent. Dinner was exceptional with good portions. Took a bottle of crisp buttery wine home that we loved included with purchase. You get to choose what you want from the wine tasting. If you are still reading this stop and get this deal!,Kia H.,5,4,4
" September 13, 2018",It was a great experience!! The food and wine was delicious.,Lakeya,5,1,1
" February 21, 2019","I have come here with a groupon and without and it has never disappointed. The server, the food and the ambience are great!!! Will be coming back soon....",Soti S.,5,26,8
" October 30, 2018",We were seated at a very small table and we thought OH NO but the wine tasting was good. Waitress very friendly and helpful. Our pasta dishes were delicious.,Jeanne V.,4,9,4
" December 21, 2018","Delicious food, comfortable atmosphere, wonderfully attentive service. Well worth the price!",Dawn Z.,5,23,8
" August 31, 2018","Awesome service, amazing food and great atmosphere. I would highly recommend this place!",Maddie T.,5,4,3
" November 18, 2018","Perfect place with delicious food,  great service,  decent selection of wine.  Definitely be back!",Marynochka,5,16,13
" April 3, 2019","Wine bar is amazing. We were greeted very politely and seated promptly. 
Food was amazing.
Drinks are fantastic.

We really had the mindset that we might be treated differently since we bought a groupon but instead we were treated the same. 

Will come back!",Lu L.,5,2,1
" February 25, 2019","We enjoyed delicious meals and wines. This is a great deal indeed! It would be better if we could see the details of wines.

One thing I felt disappointed was that we had to wait for 15 minutes to be seated although we had a reservation and arrived on time.",Chisato U.,4,7,4
" February 23, 2019","fun evening, great steak dish and great pizza. some nice wines too, though I would've loved to see more options. Well, it is a wine bar.",Laura D.,5,14,10
" October 30, 2018",Such great people. Food was amazing and the wine was excellent. Beautiful.,Julie M.,5,2,1
" October 18, 2018","This is the best groupon in NYC and possibly the world!
I had the steak and spinach and my friend had the pizza.  The food is great and the service is great!!!",Bob L.,5,13,2
" October 31, 2018","Very cute little place, the food was good! The staff and service was wonderful. They had a nice sampling of wine.",Michele S.,5,9,5
" November 9, 2018",It was great. Service was great and just the entire experience was great. Went there before and going again.,Mikhail M.,5,3,1
" November 12, 2018","Worth the money and excellent service. Be prepared to pay a tip for the total value of the dinner, which is very acceptable.",Wayne M.,5,1,1
 2 days ago,"Good service,good food small table. Friendly atmosph",Tamara G.,4,5,5
" August 3, 2018","Great food, wine, service, and neighborhood vibe!",Jane S.,5,34,13
" February 11, 2019",Great experience ! Best pizza and amazing smooth white wine. Cocktail drinks were kind of weak but overall the staff was welcoming and the atmosphere was chill. Would go back again for the wine tasting !,Yanni,4,1,1
" October 6, 2018","The food is great, the wine was awesome. Would definitely recommend the Wine bar.",Mark S.,5,1,1
" October 3, 2018","kind service
great wine and food
i look forward to returning

jane",Jane K.,5,10,5
" September 24, 2018","I’ve been there before and enjoyed it, but i don’t think the food was as good as the last time. Service very good and accimmodating.",Doris B.,3,12,8
" February 25, 2019","Great value, and fun wine tasting! Yummy entrees. A enjoyable dinner.",Barbara,5,13,1
" September 25, 2017","Good food and wine. We had a nice time, waiter was knowledgeable, etc. The reason for my lower review is that this deal is immensely misleading. I live two blocks from this restaurant and they advertise this ""deal"" literally every day. It's the standard cost of this meal at their restaurant. But then they sell it as a $175 value on Groupon, and expect you to tip on that value rather than the actual cost. So this left us with a sour taste in our mouths. Nothing against the restaurant, just how they're using Groupon to make extra money in tips.",Sean D.,3,2,2
" July 26, 2018",very private setting.  Wait staff was great.  The food and wine were awesome.,Matt L.,5,9,2
" October 6, 2018",Great food—- lovely waiter !,Valentia D.,5,13,5
" September 23, 2018",Great service excellent food and wine. A excellent date spot brunch ot dinner. Would recommend to all and any especially wine lovers great selection.,Leon W.,5,4,2
" August 26, 2018",Great service and free bottle of wine and great food and drinks.,Richard M.,5,53,19
" March 20, 2019","The food was good I received it almost 45 mins after ,service wasn’t so great. They need to hire more people to help the over crowded place also was giving incorrect information about the wines . Overall wasn’t what I expected . Wouldn’t go again .",Envy G.,3,1,1
" September 21, 2018",The restaurant was nice and the food was really good but I just wish the wine was better like sweet. They only had dry wines but it was a good dinner,Natashia C.,4,4,2
" July 30, 2018","Nice place, good service, food was ok. A little overpriced for what was on the menu",Roxanne,3,7,1
" August 24, 2018",Our server was superb and the food and wine were all delicious.  We would like to return to your restaurant again!!!,WIlliam F.,5,1,1
 5 days ago,"I loved it here, great service and every chill. Will def come back!!",Shante B.,5,3,1
" February 24, 2019","Great dinner and date spot. The food was great, the restaurant was bustling with activity and we tasted some good wines. There is a bit of a rush to get you in and out but it's not too bad. Noteworthy, you must pay the gratuity and tax for the Groupon in cash which totaled about $35.00.",Caressa H.,5,8,1
 3 days ago,"Had an amazing time. Bought this Groupon for my mom as a Christmas gift. All I can say is the wine portions were awesome, the food was amazing, our waiter really knew his stuff about wine (like really really knew his stuff), and we got to bring a bottle of wine home. I would 100% recommend this Groupon and restaurant to a friend and hope to be back soon.",Brian M.,5,1,1
 4 days ago,Had a great time. Fun experience. Thinking about bringing my sister and a few friends for their birthday. The food was good.,Marlene B.,4,8,3
" March 24, 2019",Food was delicious. Voucher easily helped with the customer service. Making everything fast and easy.,Melly M.,5,2,1
" March 23, 2019","Staff are very kind and accomodating, food is outstanding",Donna C.,5,29,6
" February 18, 2019","The place is small. We had a 7pm reservation on a Sunday and we were placed at a table on time, which was good. We were placed in the back room which was nicely lighted. The food was great. The wines were nice and the waitress explains them as he brings them. I gave 4 stars because our waiter was rushing us and he also was giving us less to taste then the 2 girls next to us with the same groupon.",Sha-Vonda B.,4,1,1
" February 25, 2019","Went with my Sister, food and wine were excellent! We had a great time.  Service was amazing, highly recommend going here for the wine tasting dinner. Definately going back.",Melanie R.,5,8,7
" August 15, 2018",Great place to relax and unwind. Service and food were great as well!,Hector P.,5,9,3
" March 13, 2019",Really great. Such delicious food and great personal service,Katherine A.,5,14,1
" February 19, 2019","Everything at wine bar is great. The wine, the food specially California pizza and skirt steak. 
The service is very good and they are so friendly. Love this place.",Sonia T.,5,2,1
" March 7, 2019","This is a nice neighborhood place that we plan to return to.  The Groupon was a good value, which got us in the door, but we will return because we enjoyed the food and drink and the regular menu prices are reasonable.",David F.,5,24,22
" February 17, 2019",One of the best restaurants and best service I have been to. Amazing!!!,CRIVERA2984,5,1,1
" February 15, 2019",Beautiful setting and great service. Just know the tip will be 15% of the value not the groupon price. Ended up 25$ with tax but well worth it.,Kathleen,5,8,4
" February 14, 2019",Cute little place.  Good service.  And great value certainly get a bang for the bucks,Nathan B.,5,4,3
" February 13, 2019",Great service and value!! We will return.,Anita S.,5,10,5
" February 12, 2019",The service was decent. Nothing especial about this place or deal.,Orlando B.,3,1,1
" February 12, 2019","They poured generously for a 6 glass wine tasting and offered a choice of entrees and and standard appetizer.  The environment was fun and we got to know our table neighbors.  Overall a great value and we would definitely go back, without a groupon.  We were staying in a hotel and the sent us home with a bottle of wine and opened it for us to go since we didn't have an opener for at the house.  Great service and fun!",Natalie B.,5,1,1
" February 3, 2019","Fun place! Good food, great wine expert.  Had fun, the whole back room talking to each other.",Joanne C.,4,4,4
" August 19, 2018",Not what we expected but the staff were very attentive & the food was good. What more could we ask?,Sue A.,4,2,2
" January 29, 2019","Eddie the bartender was great. We enjoyed our red wine with dinner and two glasses of prosecco.  A great dinner experience.  It is right near the 96th street 2nd Ave subway as well.
Food was great. I had the tilapia and my partner had the chicken kebabs. Both were excellent.",Philip W.,5,60,42
" August 18, 2018",This spot is the place to be...the food is great and the Staff is excellent 🤗🤗,Victoria J.,5,2,2
" January 15, 2019","Cute cozy place for a candlelight dinner! Friendly service & great deal minus the “you can’t pay with card” when given the receipt. I thought we should’ve been notified earlier. Other than that, the night was enjoyable!",Katherine D.,4,26,14
" March 7, 2019",great food & great wine,Adam C.,5,109,69
" August 16, 2018",Very great! The staff was so friendly especially leo. The place is small but cozy and the food is amazing. I will definitely go back !,StarrQueena D.,5,10,5
" January 5, 2019","I wasn't sure if there was a catch to this Groupon, but there really wasn't! Service was great and restaurant delivered. Awesome G-pon and savings.",Bettina O.,4,2,1
" August 7, 2018",ALL EXCELLENT  FOOD AND SERVICE GREAT,Robert G.,5,3,1
" August 10, 2018","Great service, wines were delicious!",Courtnay N.,5,6,5
" December 31, 2018",Good food and good environment,Carlos A.,4,4,4
" December 29, 2018","Really good food, great deal",Nancy C.,5,3,2
" August 4, 2018",Very good service and very friendly staff I love the service,Tagmattee S.,5,1,1
" November 26, 2018",Nice place.great food.,Marianne V.,4,2,1
" July 27, 2018",Really cute place and the service was fantastic.  For the price and the quality of the meals we ordered- I had chicken my husband had steak and a bottle of decent wine we were really happy with the purchase.  The bartender/server did a great job tending to all the tables and guests and was genuinely kind and helpful.,Jerica L.,4,8,8
" July 20, 2018","Good deal, informative staff",M. S.,5,1,1
" August 14, 2018",It’s a nice small and cozy place on the upper east side. It’s a nyc gem. The waiter was informative and the I couldn’t believe you could actually taste 6 different wines and take a bottle home of your choice. The food was really good as well. I’m looking forward to trying brunch at this location.,Tracey M.,5,3,3
" November 17, 2018","Great food, great people. Highly recommend it.",Ayoola A.,5,4,3
" March 29, 2019","The general experience, vibe, and location were fine. The food was alright, but nothing that I couldn’t make myself. It was nice to have a bottle to take home. My biggest complaint/concern is that the wine that was part of the wine tasting seemed to be watered down. Like, exceptionally watered down. I think this deal is good for a quick date night, but not much more than that.",Patrick B.,3,1,1
" March 24, 2019","Absolute Wonderful experience!! Amazing food & positive vibes. The entire team was welcoming, professional & accommodating. I look forward to my next visit.",Alicea H.,5,1,1
" July 27, 2018","Always great service...heavy tasting pours.
Food is average.
Atmosphere is comfortable and chic.",Jennifer S.,4,50,14
" October 31, 2018","Meal was great value, service was great and friendly, bought several more Groupons!  Small portions, but great pours",Byron,4,18,13
" November 4, 2018",Excellent food! The service was great especially Tony!,Lori A.,5,1,1
" March 17, 2019",Pretty good! Great prices on wine. In particular I was impressed with the dry Zinfandel. I wouldn’t recommend this for anyone looking primarily for a culinary experience.,William J.,3,2,1
" July 30, 2017","The reason I gave this restaurant 3 stars instead of 5 has nothing to do with their service nor food, it has everything to do with their deception of the bill. 

This restaurant is very cute and comfortable with great vibes. Along with great vibes the food is very great. The service provided here was great, our waitress was great..great all around.

However I would beware of the decpetive bill that comes after this great service. At the end of your great evening you get charged taxes and gratuity.

Nowhere on the fine print of this groupon does it say anything about these fees. The gratuity is not 10% 15% or 20% of your groupon it is 10% of the original price!!!! $178.00. How crazy.

& on top of this unexpected bill this place is CASH ONLY with an atm machine of a $3 fee. 

You walked into dinner spending $50 and walked out spending $80....

Not great for a restaurant to deceive its paying customer..

first and last time trying this place out....",Nora,3,9,5
" October 28, 2018","Great place
Vary good service 👍🏻🌹🍷",Pnina N.,5,3,1
" December 4, 2018",The staff was great!  I'd definitely buy this again!,Theresa C.,4,1,1
" October 29, 2018","Awesome deal for the money spent.  Food is delicious,  staff is friendly and wine was very good quality.",Sharon,5,31,20
" October 28, 2018","Good food.
Didnt like 25% gratuity included in check when we didn't see server much, nor needed it.",Orion A.,5,14,12
" March 24, 2019","Very cozy, beautiful ambience. More than enough selections of wine, nice cheese platter and delicious entree’s!! 10/10 recommend to anyome",Ashlyn C.,5,1,1
" August 1, 2018",I like the ambiance of the place. The food is simple and tasty. The white wine choices are great too. I love the free bottle of wine of your choice. The wines are in season. Nice bread and cheese with olives platter.,Erica N.,4,2,1
" January 28, 2019","Wine was cheap, food was edible but would not recommend. Service was good.",Alma M W.,1,6,3
" October 15, 2018","Food was hot, service was ok. Waited about 20 minutes for food.  I purchased this groupon for $29.00 because It seemed like a decent place.  Got check at the end of meal for taxes of $3dollars and tip 9 dollars. Why was the tip 9 dollars?  20% is 6 dollars, she seemed to have set her own tip amount.  That is a turn off, never again.",Allison,3,6,6
" July 15, 2018",Excellent service. The food as great. The wines were great.,Allan W.,5,1,1
" October 29, 2018",Great service great wine,Nilda L.,5,15,7
" July 20, 2018","Classy casual atmosphere, friendly barman/waiter, generous and delicious food.  A terrific offer, across from a park.",Csipress,5,2,2
" October 11, 2018",Great place and service!!!! Please ask for Eddy. He is the best,Jose S.,5,1,1
" October 11, 2018",The food was delicious and the wine as well,Yndira M.,4,1,1
" July 25, 2018",Great food and waiter was very nice.,Natasha R.,5,18,7
" February 25, 2019","Like the reviews mentioned, there’s a gratuity charge but the service was excellent so even tipped on top of it. The food isn’t anything to write home about but if the idea of a decent meal with a cocktail and half bottle of wine appeals to you then this is definitely the place to go! I hope I can go back next time I’m in the city!",Kyle N.,5,1,1
" September 30, 2018",Very good service and people,Juan P.,5,38,14
" January 21, 2019","Food is mediocre nothing special, the appetizer plate is very corny, they charge 18% gratuity plus tax which came to $34.00 on top of the $50 Groupon I already paid for so I really wasn’t getting a deal that Groupon makes you think. The wine was very cheap but I had very good service the server knew all bout the wine or at least pretended he did the whole restaurant is very tight spaced",Brittany B.,3,1,1
" January 12, 2019",Good food and service. Long wait...,Sead M.,3,2,2
" September 24, 2018",Food was great,Atsuko I.,4,34,9
" September 24, 2018","Food was good. Great value with wine, even with the added gratuity. Cash only.",Nicole T.,4,2,1
" October 17, 2018",Staff is excellent and attentive.  My dining mate really enjoyed the steak over salted spinach.  My meal of rigatoni a little salty.  Overall a great deal.,Cheryl C.,4,10,7
" September 15, 2018","Good food, good drinks. You can get the same deal by just walking in. It’ll run you the same amount.",Keith S.,5,3,1
" September 30, 2018","Good atmosphere and location.  Food was okay, as my diet is limited; and not a huge wine drinker, but selection was good.  Melissa, our server was awesome!  Great place to try.  I will be going back!",Rodney E.,5,2,2
" August 26, 2018",Food was really good and the drinks were worth it. Definitely would come back--but make sure to bring cash!,Isabella M.,5,2,2
" June 15, 2018","Very cute place with attentive, friendly staff! All the wines we had for our tasting were good. We had two pastas which were both really salty. The pizza the table next to us had looked delicious!",Carolyn N.,3,1,1
" August 30, 2018",It was really good. Definitely your money worth. The appetizer was great to start and the entree was really delicious. I got the shrimp pasta and my husband got the chicken kebab and we were both very happy. Giving it 4 stars because while we did get served a lot of wine the wine was average and nothing out of the ordinary. Can't expect so much for the price though. Overall great experience!,Daniela E.,4,1,1
" February 11, 2019","This Groupon is very tempting due to the low price but that's because the food and wine is very lousy. 
The pizza was okay, but the cheese and charcuterie plate was the saddest thing I've ever seen. The whites in the tasting were lukewarm and watery. It sounds like a good value between the app and main and tastings and bottle, but spend $50 on something you'll actually enjoy.",Andrea E.,2,2,1
" September 3, 2018","Waited very little to get seated, the portions were big and great, the cocktails were strong, the atmosphere was very chill and romantic.",Chloe B.,5,2,2
" July 20, 2018",Good food. The problem is they charge you all these random fees so the groupon isn't true,Madison L.,1,1,1
" September 17, 2018",absolutely incredible experience me and my wife enjoyed it very much and will be returning customers due to the great customer service flavor of the food and varieties of different wines to taste from,Victor P.,5,3,2
" August 6, 2018",Loved the food and appreciated that we were provided a spot at the bar even though we didn't book - decided to take a risk and turn up as we were in the area. The voucher came with 2 cocktails. We chose a margarita but were misheard and provided martini's - which is no big deal - it was strong - which is a positive but thought it strange that it didn't come with olives. The person next to us ordered a martini and received one twice the size with olives. We did enjoy ourselves and the food - I would just consider the sizes and quality served should be consistent if you have a voucher or not.,Patricia H.,4,6,4
" September 10, 2018",We enjoyed our dinner. Excellent customer service.,Carlos S.,5,30,15
" August 30, 2018","We had a great meal & a great deal. The servers were excellent & knowledgeable. We had the bolognese & the Chicken Speidini, both were delicious. The appetizer was perfect with the whites. The variety of wines made it a fun night:)",Debi H.,5,2,2
" September 15, 2018","The food was tasty, the wine was great, the service was spectacular and the restaurant was quiet.  We had a great time at 1742 Wine Bar, gratuities are automatically added to the total check before the Groupon.  We would definitely go back!",Marsha S.,5,2,2
 17 hours ago,"Groupon brought in a # of customers. Cocktails were Good, just long wait to get them to the table. Wine included in special, edible but not wine snob caliber. Cheese platter AWESOME.. steak/spinach good entree... pasta, while appealing on the menu was glad it was an additional option we paid for beyond Groupon. Dessert was just ok but MUST say was taken back by the charges of tax on what the restaurant viewed was the total value of the meal + adding a 20% gratuity",Alisa O.,3,13,8
" July 28, 2018","AMAZING!!!!!! Soooooo underpriced!!!!! The service, quality of food and wine were superb. This is a steal, business does not need a groupon, they are that AMAZING!!!!",Shirley C.,5,4,2
" July 29, 2018",Very good food. Great and warm service.,Joyce,5,6,2
" February 14, 2019",I absolutely adore this place. Most amazing groupon deal in NYC. The ambiance and quality of food and wine is fantastic. I will definitely be back again ♡,Shoshanna A.,5,1,1
" August 27, 2018","I was a pleasant dinner. And, waitress was very knowledgeable and fun.",Lamont P.,5,2,1
" August 26, 2018",We made a reservation for 7pm and was seated immediately . Wonderful customer service and our waitress named (Melissa ) she was very attentive and quick with all of our needs . We were 100 percent satisfied and will be returning soon .,Nicol,5,2,2
" January 11, 2019",My boyfriend & I love the steak here & the wine options get you super lit. Our go to spot!,Patricia M.,5,4,1
" January 6, 2019","The place is a bit small, but that’s ok. The waiter/host/bartender was 1 person, but he was kind and made sure we were taken care of.. even though he was doing a million things at once.  The food was excellent! Everything well made. I had the steak and spinach. The wine itself was subpar, but was tolerable. The appetizers weren’t to good and presentation was a bit sloppy..overall I had a nice time",Shauda J.,4,3,1
" July 29, 2018","Best deal in town
Good food
Great service
Great staff!!!!!

Joe and Nancy",JOSEPH L.,5,47,24
" December 11, 2018","Nice small place.  Staff very attentive.  Prices are good, and food was delicious.  Took off a star becomes even with a reservation, once I arrived there
Was a wait of over 15 minutes to be seated, so why make reservations?",Tania V.,4,2,1
" June 4, 2016","Please Note! After the Dinner you will get a check of 23$ (4$ Tax+18$ gratuity) , which is unpleasant surprise. Other than that the Dinner and Wine tastings is nice , totally worth 50$ ,  appetizers are very small.",Dmitry,5,3,2
" July 13, 2018","The Overall Experience was ok. I do think they need more waiters besides just one waiter for the entire Resturant and He is also the bartender who seemed overwhelmed.
Establishment is very small.
Food was tasty.",Reginald M.,3,1,1
" July 11, 2018",Delicious food and great service. Nice vibe. We will definitely go back.,Jane H.,5,14,2
 3 days ago,"Server was nice, wine was wine, but the food was pretty bad.",Blaire H.,2,1,1
" November 14, 2018",Service and food was good. I recommend. Only complaint is that sub-charge for tips and taxes.,Yonatan L.,4,2,1
" November 9, 2018","The service and food were great. The only thing I would caution people about is that it’s a small place. It was fine for us. Some people need a little extra room to be comfortable. I would recommend looking at some pictures before deciding to purchase the Groupon, if you’re one who wants that extra space. Beyond that the Groupon is definitely a good deal.",Jennifer H.,4,9,6
