Date,Description,Name,Reting,rating_count,reviews_count
" October 25, 2017","Bought this for my husband and sons - fortunately they picked a great day (weather-wise).  Their only ""complaint"" was that the food wasn't that great, but it was booked as a ""beer cruise"" and there was plenty of beer.  They had a great time.",Marsha S.,4,2,2
" June 9, 2016",Very enjoyable,Stacey O.,5,5,5
" November 19, 2016",Had a great time.   Staff was great.  Food okay.   Went around New York harbor!,Carmen. T.,4,8,3
" July 11, 2016","Had only one beer by Sixpoint before the kegs turned to foam.  The crew tried to accommodate by offering free drinks, but I purchased the tickets because my husband enjoys craft beer.",TARA M.,1,6,4
" March 19, 2018",This was a great experience.  We used to do it every year.  Unfortunately our tradition is ending because it's no longer offered on weekends. :(,Christopher N.,4,2,2
" December 27, 2017",A ton of fun to do on a sunny nyc day! Great views of Brooklyn and the financial district!,Meagan M.,5,1,1
" November 19, 2017",Awesome!!!! Great beer great crew great value!!!!,Todd S.,5,4,2
" November 3, 2017","Beautiful sail, fun crowd.",Kathleen M.,5,4,2
" November 1, 2017",Lots of fun.,Marlene A.,5,2,1
" November 1, 2017","Really friendly staff and nice boat, a real sailing boat. We spent nice chill out afternoon sailing with the nice view of Manhattan skyline and Statue of Liberty in this nice authentic saling boat. They sell drinks on board, very recommendable.",Carolina,5,10,3
" October 20, 2017",It was an amazing  way to spend an afternoon.,Kathleen S.,5,22,9
" October 2, 2017",My wife and I come every year. It's a nice relaxing sail with beautiful views of Manhattan and great beer.,Janet R.,5,10,7
" September 18, 2017","The boat was beautiful & clean, the crew was friendly, & the beer was cold and tasty. We would definitely do this again.",Nicole B.,5,4,1
" September 16, 2017","Lots of fun.  Great music and beautiful view.  No narration or tour, so you have to know what you looking at.",Bob S.,5,2,2
" July 17, 2017","Sitting in the back of the boat was enjoyable, and we think gave the best experience.",Linda C.,5,3,2
" June 7, 2017",This is so much fun. And it's a great way to show the Statue of Liberty to friends visiting NYC!,Sara N.,5,6,3
" November 9, 2016",r67i46u7,Craig S.,5,10,3
" August 19, 2016",It happened to be cold and rainy the day we went out but they took really good care of us and provided blankets. We really loved the experience.,Sherlyn S.,5,8,5
" July 3, 2016",Great ex,Vivi G.,5,4,2
" June 24, 2016","What a perfect day! It was great they didn't overload the boat, plenty of space.",Kim B.,5,11,7
" May 24, 2016",Great experience!,Jennifer,5,2,1
" May 4, 2016",Get there earlier than the standard 1/2 hour if you're coming via train. WTC stop is walkable but long and there aren't a lot of taxis between the two. Surround area is beautiful. Cruise got us up to the buoys of the Statue of Liberty - phenominal day!!,Catherine,5,3,1
" March 23, 2016",It was a fun trip.  We cast of and did several loops around the Harbor while drinking beer and eating snacks.  My date and I had a good time.  Bring sunglasses and a wind breaker.,Gary P.,5,3,2
" March 3, 2016",good times are had by all!,Joe B.,5,1,1
" March 2, 2016","Very good experience,  Crew managed the trip very well, and the beers were served well and good choices.",Daniel A.,5,9,9
" January 29, 2016",So much fun! Staff was great. Beautiful cruise,Amy P.,5,6,4
" December 21, 2015","Great beer, appetizers and view of the Statue of Liberty. The crew and passengers were super cool. It was so much fun!",Estella N.,5,12,7
" December 6, 2015",Make friends on the boat with the staff  You'll have the best time!,Rebecca B.,5,8,3
" September 27, 2015",Bring a light jacket It can get windy,Michael D.,5,4,2
 Invalid date,So much fun and great beer!,Dawn L.,5,32,16
 Invalid date,So much fun! Beautiful ride and the staff was great and friendly! Would definitely do it again!,Kelly A.,5,27,14
" September 5, 2015",I had great time with friends & family,Vasny A.,5,11,7
 Invalid date,We had an awesome time! Probably would not have ever done it without the groupon,June W.,5,11,7
 Invalid date,It is very good I enjoyed it very much,Jerry M.,5,89,32
 Invalid date,"Es war ein sehr netter Ausflug, eine gute Sicht auf Manhattan und die Freiheitsstatur, leider war es etwas trübe, aber die Aussicht ist echt beeindruckend und als Zusatz gibt es Bier und der kleine Snack wurde immer wieder aufgefüllt.",Irina H.,5,3,1
 Invalid date,Amazing trip. Amazing crew. Amazing views.,Jesse K.,5,5,3
 Invalid date,Bring a jacket. Wear comfy shoes.,Auria M.,5,3,3
 Invalid date,Always a fun time!,Melody F.,5,7,2
 Invalid date,This was a great time. Sit near the captain for fun stories of the seafaring life!,Daniela M.,5,2,1
 Invalid date,Give yourself time to find the boat. GREAT DAY!,Moira H.,5,2,2
 Invalid date,This is a fantastic idea!,Landis D.,5,9,6
 Invalid date,It was fun and the beer and food was great!,Diane H.,5,33,10
 Invalid date,Its fun !,Elsa M.,5,17,12
 Invalid date,Fun city activity!,Kathleen D.,5,2,1
 Invalid date,"The ship got stuck; all passengers had to be ""rescued"" by police boat - and no offer was made to recompense passengers. Very disappointing.",Daisy A.,1,14,3
" October 24, 2017","Don't depend on the expiration date on the Groupon ticket to book your sail.  When I tried to book close to the expiration date, there were no more sails available.  Not fair!!",Pat S.,2,1,1
" November 28, 2016","Did not get to use it, was cancelled due to rain.",Neil G.,1,2,2
" November 28, 2016",Did not get to use it. Was cancelled due to rain.,Neil G.,1,2,2
 Invalid date,their generator shut down and they cancelled our sail after tasting the first beer we hadn't even left and they ruined my fathers day present. Good thing about it is they rescheduled me but what are the odds maybe this time its something else that's gone wrong who knows ill find out Saturday I guess.,Melanie B.,1,3,2
