Date,Description,Name,Reting,rating_count,reviews_count
" December 19, 2016","Great service and wide range of wines, all affordable. Live music every sun night is a nice touch. Light bites are perfect accompaniment to wines. Also good beer list. Round bar is conducive to making new friends. Wait staff was attentive and friendly. I've lived in the West Village for years & this will be one of my regular hangouts, great for dates, hanging out w friends, or with my service dog!",Emil C.,5,20,4
" July 3, 2016",Awesome tapas and service,Boris Z.,5,35,10
" May 5, 2017",Great food plates reasonable but pretentious.  Wine was toooooooovexpensive.  Nice happy hour price but don't tell u that with Groupon. You can't use during happy h,Camille C.,3,55,34
 Invalid date,Absolutely adorable intimate interior. Lovely wine & cheese selection!,Paige L.,5,2,2
 Invalid date,Staff is very nice and knowledgable. Food and wine was excellent!,Nicholas C.,5,1,1
 Invalid date,Bar tenders were SUPER friendly the bar is really cute ... food and wine were great too.,Priya M.,5,12,2
 Invalid date,"I had a great time! The employees were exceptionally courteous and attentive, and the wine and appetizers were delicious. I'll definitely be back.",Alison F.,5,25,9
 Invalid date,"Fantastic atmosphere, great wine, loved this place",Joyce N.,5,1,1
 Invalid date,"Great wine, food, and service!",Ashley M.,5,8,8
 Invalid date,"Just perfect! good service, good wine, delicious food, nice atmosphere.",Samvel S.,5,2,1
" March 7, 2017","Wine is great, food not so much. Great staff!",EMILY C.,3,2,1
" October 21, 2016",Great little bar with an impressive list of wines and knowledgable staff,Maja Š.,5,2,2
" February 13, 2017",Wonderful experience! Wine and food selection was great. But the staff is what made it really special - they were so kind and welcoming. Definitely coming back.,Namalie J.,5,4,1
" October 19, 2016",Outstanding service ! Will be back . Great for gait hour 👍,JENNIFER T.,5,19,5
 Invalid date,Nice surprise. Cozy space great wine selections.  Food items good - not great but all good. I recommend this place.,Peter M.,5,4,4
 Invalid date,Great wine bar with excellent and knowledgable service,Kat L.,5,24,4
 Invalid date,"Very cozy wine bar. Great atmosphere/music. Nice service.
Definitely will go again !!",PELING W.,5,1,1
 Invalid date,"I wouldn't have known about this place without the groupon. Will definitely return. Intimate space with a vast selection of wines, great happy hour specials, and great cheese and meat selections. Venison pâté is not to be missed! Added bonus was live jazz music.",Claudia S.,5,3,1
" April 10, 2018","We had no idea that it's an actual bar.  We are not bar-goers.  However, the food was excellent!  The barman was friendly, but the noise!!!",Alona S.,3,24,13
" April 5, 2018","Nice wine, delicious food, good vibe!  We had the beet carpaccio and 3 item charcuterie board.  The young man preparing the food was very nice and knowledgeable!",Tricia H.,5,5,4
" March 23, 2018",Excellent wine selection.  The manager was very knowledgeable and generous.  The meat and cheese selections were great.  Great purchase and experience.,Dan P.,5,1,1
" March 7, 2018",The staff was accomodating and the food good but it was very noisy.,Dolly L.,3,7,5
" March 7, 2018","Great wine list, excellent staff, tasty food 😊",Cathy H.,5,1,1
" February 22, 2018","Great happy hour place, $8 glasses of wine and a quality cheese/meat plate for $12! This cash-back offer was awesome.",Erin A.,5,7,2
" February 6, 2018","Food was delicious, the portions were generous. A little pricey but would go back.",Monique K.,4,3,1
" February 6, 2018",Muy buen ambiente. Excelentes vinos y tapas.,Eduardo T.,5,1,1
" January 23, 2018","Food was good, service was minimal, bar/food staff should anticipate rather than wait to be asked while they stand bored looking behind bar.",Anthony B.,3,1,1
" December 28, 2017",Great small plates. Loved the burratta & the truffle polenta.,Ken S.,5,24,5
" September 4, 2017",Great wine selection & a very knowledgeable bartender! Definitely coming back here!,Kristine V.,5,1,1
" August 25, 2017",I loved it...wide selection of wines. Service was excellent!!!,Jennifer D.,5,5,2
" July 24, 2017","Great wine bar. Excellent wines and food.
Sunday happy hour was great with entertainment",Allen R.,5,1,1
" June 9, 2017",Excellent collection of wines with good small eats. Good place for a couple looking for a quiet time or for a group looking to catch up.,Annapoorni S.,5,1,1
" May 10, 2017",Great ambiance! Loved the cheese selection and wine was great! Also enjoyed the staff. Would definitely go back!,Devon W.,5,1,1
" April 4, 2017",Super ham!,Lena S.,5,2,1
" March 28, 2017",Fantastic food and wine! We didn't know what to get but they gave excellent recommendations. Excited to try their happy hour,Julian W.,5,9,2
" February 24, 2017",The food and the service was amazing! No limitations on the menu and the wine was amazing.Would definitely recommend.,Yarisme G.,5,3,2
" February 9, 2017",Great service and setting.,Oscar G.,5,7,3
" January 11, 2017","Beautiful bar; it surrounds the entire room. You can watch the chef exquisitely prepare the small plates right in front of you. 
Low key atmosphere, well priced wines, and huge sandwiches made our date night delightful.",Susan K.,4,47,24
" January 9, 2017","Perfect romantic Sunday night. Fantastic food and wine, ask the chef for cheese and meat suggestions.",Eric C.,5,1,1
" December 19, 2016",nice place!,Daniel R.,5,65,24
" September 1, 2016",Fantastic!,Catherine T.,5,17,6
" August 14, 2016",Truffle toast,JOSE G.,5,34,13
" June 26, 2016","Wonderful food and wine, place was a little small though, but atmosphere was good!",Jen,5,1,1
" May 16, 2016",Best place ever,Nina N.,5,9,1
" February 17, 2016","You are likley to go over your amount, and the menu and wine is pricey, but the staff was very experienced and knowledgeable.   Good vibe and good music.",Michael F.,5,9,5
" December 28, 2015",Did the $120 for 5 people and order 3 bottles of wine and lots of food but the portions are very small. Definitely went over the Groupon but was still worth it!,Amanda B.,5,6,3
 Invalid date,Great wine and food.,Natalie F.,5,5,1
 Invalid date,The prosciutto sandwich was the BOMB!!!,Josh G.,5,8,5
 Invalid date,"Bartenders are friendly and knowledgeable. Great food and great wine, intimate atmosphere....all around great spot",Amy S.,5,1,1
 Invalid date,I found out about Lelabar thru Groupon. I am new to the area and was looking for fun places to go out with my Boyfriend. We had an amazing time and will be going back again.,Melissa P.,5,3,1
 Invalid date,Wine prices seemed a bit high.  I had two glasses of wine priced at $16/glass coming out of a $25/bottle (retail).  I would be more likely to return if the wine were priced closer to the $12/glass range (for bold reds...cab savs).,Alexandra S.,5,2,1
 Invalid date,Excellent service and intimate setting...would go back.,Lara K.,5,2,1
 Invalid date,"the food was interesting, delicious and very fresh! especially the cherry salad and grape salad. the food was slightly overpriced, i thought, by maybe $1-3.",Kathryn F.,5,50,29
 Invalid date,Great service and a fabulous environment. Perfect for a date night.,Tatiana R.,5,11,4
 Invalid date,"Change music - either cool jazz/indie/folk, but not metal-ish rock, which is what I heard while there.",Emily W.,5,3,3
 Invalid date,Great little place! Will definitely be back!,Vanessa V.,5,9,3
 Invalid date,Great spot!!,Akay T.,5,1,1
 Invalid date,GREAT!  please offer this groupon again...wish i had bought 2!!,Charity M.,5,1,1
 Invalid date,"SO awesome, can't wait to go back!",Abby W.,5,2,2
 Invalid date,Perfect Happy Hour wines. And cheese to compliment.,Rahul S.,5,5,4
" April 12, 2016",Rude employees and very expensive.  Bartender was drunk.,Marilee A.,1,24,14
 Invalid date,Way too expensive for the type of food and service you get,Isabelle T.,1,4,2
