Date,Description,Name,Reting,rating_count,reviews_count
" October 2, 2018",Great atmosphere and nice staff. I have been here a few times since discovering it.,Megan J.,5,26,15
" October 1, 2018","Great time, great staff/owners and terrific Groupon bargain!",Doug M.,5,3,3
" September 16, 2018","Highly recommend, lots of fun, great value",Brian F.,5,11,6
" September 2, 2018","Fantastic atmosphere, great staff and really tasty different beer!",Nina H.,5,58,29
" September 2, 2018",Best brewer in Hackettstown!!!,Anthony A.,5,1,1
" September 1, 2018",Awesome time!! Glad we came:),Rebecca K.,5,5,3
" September 1, 2018",Good beers! We filled one of the free growlers on our way out!,Chaia M.,5,35,29
" August 26, 2018",Everything we tried was very good which is rare for any brewery. Well worth the trip. Too bad I can't buy the beer nearer to home but a good excuse for a road trip.,Arthur L.,5,4,4
" August 25, 2018","Great place, very unique , good beer.",Michael S.,5,1,1
" August 19, 2018","The beer is really good. The atmosphere is very laid back, which helps with having a pleasant experience. Good value for your dollar, with the Groupon Price.",Marcos P.,5,1,1
" August 13, 2018","Quaint little place looks like an old street front bank. Employees were very friendly and helpful on their product line. It was nice to even converse with locals stopping in for an after work ""sample"".",Nathan F.,5,7,7
" August 10, 2018",The owner was amazing. We even drink the good stuff,Rick,5,2,1
" August 7, 2018","Lots of fun, staff was great! Love that they have local menus available.",Patricia H.,5,9,5
" July 28, 2018","Great flight, good location. Bring your own food or enjoy from local establishments.",Greg S.,5,12,6
" July 28, 2018","First off, the beer was amazing! Also,the workers were down to earth and the atmosphere was unique with its quirky industrial flare. It was a great experience!",Jessica S.,5,3,1
" July 27, 2018",Very friendly service.  Great selection of beers.,Jacqueline T.,5,1,1
" July 26, 2018",Excellent and SUCH friendly staff. LOVED the whole experience and had such a great time. The owner/brewer was such a nice guy and he took my boyfriend and I through a personal tour. GREAT BEER TOO! Will be coming back!,Annmarie L.,5,1,1
" July 26, 2018","So much fun, great atmosphere and great beer !  Would definitely go back and recommend !",Maria C.,5,1,1
" July 9, 2018",Excellent beer and bring your own food from in town.  Cool afternoon.,Christopher G.,5,9,7
" July 7, 2018",4 stars.  Real great place.  Owner nice / friendly.  Great guy,Kyle S.,5,10,5
" July 6, 2018",Had an awesome time. Def going back again soon!,Janiel F.,5,9,4
" July 2, 2018","Great, relaxed brewery were the brew is always good and the staff is always knowledgeable and very friendly. I have been to many a brewery and this is one of my go to's.",Will H.,5,19,12
" June 29, 2018","Great beer and service!  Anthony was extremely knowledgeable and answered all our questions about the beers and the brewing process. The extra “swag” of a Manskirt pint glass or (empty) glass growler was a fun bonus. Quality beer, nice people, free stuff—Manskirt is a win-win-win!",Tina S.,5,5,3
" June 25, 2018","Great beer, great location and very cool people. This is a place that I will definitely be coming back to",Alex I.,5,5,3
" June 18, 2018","Beer was awesome, service was excellent, definitely a cool place to visit.  It was a very cool place, very chill on the inside.  I definitely plan to come back again.",Jeffrey C.,5,6,5
" June 17, 2018","Had a great time! Very knowledgeable people, cool atmosphere and beer was great, will be back again!!",Evan O.,5,5,3
" June 17, 2018","Had a great time! Lots
of good beer and friendly people!",Mary H.,5,3,2
" May 21, 2018",Great beer! Great atmosphere!! Great experience!!,Joanne K.,5,1,1
" May 20, 2018",Great brews and a great time!,Jeramie K.,5,9,1
" May 20, 2018",Service was good. Explained the different beers. Explained the process of canning.,Carl F.,5,16,10
" May 20, 2018","Great beer, friendly staff, they allow dogs-perfect 🐶😊",Elaina P.,5,1,1
" July 2, 2018","Beers were pretty decent, not much of a place to go if you’re coming from far away",Robert K.,2,1,1
" May 12, 2018","I love this place..... & the guys there!
Joe, Danny & Anthony are GREAT.
The Beer is extremely good here.
My Go To place to enjoy some brews,
My wife feels exactly as I do!
My fave are:
Better than Pants / for a lighter beer &
Great Porter / for my Dark fave.

Now go enjoy!!!!",Richard C.,5,3,1
" May 10, 2018",Great atmosphere and great beer,Kyle B.,5,2,1
" May 5, 2018","Fantastic night out with some old friends. Great beer and Joe, the friendly owner, provided us with some interesting information re: beer making.",Karen R.,5,2,2
" October 7, 2017","This brewery is awesome! Great atmosphere, beer, and staff. I would definitely go back again.",Nancy M.,5,4,2
" April 28, 2018",great flight of good beers. great attention to explaining the beers.,Frank M.,5,2,1
" May 12, 2018","We went on a Thurs nite....poor customer service for our first ( and last visit) no tour, handed a paper with 9 beers listed to ""guess"" what we would like. Bar tender was too busy drinking with group eating around the bar. Too many good breweries in the area to be treated like this...",Wendy O.,1,10,10
" May 11, 2018","Sorry to say we were very unhappy here and will not return.  We sat at our table and approached the guy behind the bar (Danny) who said he would come and explain the beers they had.  He never came after fifteen or twenty minutes.  Well, after sitting at the table waiting for him to come and explain to the four of us.  I decided to stand up and go stand at the bar he then came to me and asked what beer, I wanted.  I said we all would like him to explain the beers that he had.  Well, he half hardly explained and my one friend got up to listen but our wives felt put off and did not bother so we listened and got our flights and returned to our table.  I am sorry to say we felt that the staff here were too busy socializing with other people that apparently are regulars.  We felt very put off by this staff from the minute we walked in.  Maybe this place is hoping to survive by having regulars show up because they are not very friendly to newbies showing up.  I want to support local business and am all for these local breweries but they better hire a more friendly staff if they expect repeat business.  I was not impressed by their beers, especially if I have to engage the staff in telling me about them.  I will not return to the Man Skirt.",Linda M.,2,3,1
" October 14, 2017","Good beer, good service,best Porter I ever had. Not a fan of porter but this was the best.  Bought a six pack.",Ted P.,4,2,1
" July 22, 2017","Good beer, good service. Bring a snack!",Mark K.,5,14,7
" April 23, 2018","The owner and employees are most personable.  Love the location and that it's in an old bank.  Clean, and a nice set up.  Beers on tap were a nice selection for various tastes.  My first visit, while my son has been there before.  

We had a good time.  The Groupon we used provided 2 growlers, and you can have them filled for a reasonable fee, or being them back other times to be filled.  

I loved the kilts!  😉. Thank you.",Georgianna M.,5,4,4
" October 14, 2017",Good beer.  Nice selection,Tonja Kock C.,5,7,4
" August 28, 2017","Tasty beer, and a lot of it too!! Definitely worth a trip here. You can bring your own food. They didn't give us a tour, we just got straight to the tastings! Which was fine for us. Everyone seemed inviting and friendly.",Natalia L.,5,34,19
" August 24, 2017",All the beers were great.,Jay P.,5,38,15
" August 2, 2017","Wonderful place, very clean and great beer",Garrett S.,5,4,3
" June 20, 2017",Friendly staff. Great beer!,Brianna G.,5,6,3
" May 19, 2017","Good beer, relaxed atmosphere, nice play to relax",Alfred D.,4,1,1
 Invalid date,"We had a fun time trying out the different beers they had on tap.  My only disappointment was that a brewery tour was offered on the Groupon and when we presented it, we were told, ""well, there it is."" All the brewery tanks were along the right hand side of the wall. We were told the Brew master was busy in back and would be out later if we had questions.  I was expecting more of an explanation of the process of beer making and how they develop different brews.  My husband didn't think a thing about not having a proper tour.  All he cared about was sampling the delicious, fresh beers. We loved their beers so much we bought some to bring home in our complimentary glowler. I would recommend this Groupon.",Valerie N.,4,7,7
" June 7, 2017","Great brews, friendly staff.. will return.",Leanne S.,4,1,1
" July 25, 2017","Fun groupon.  We had no idea the brewery existed before groupon.  Went there for a fun day trip and have been back several times since.  Great owner and staff, super friendly and accommodating",Anneliese W.,5,9,9
" August 24, 2017",Bartenders excellent knowledgible and helpful. Great crowd very peasant family atmosphere,Ronald S.,5,2,2
" June 28, 2017","very friendly staff, good sampling of beers, fun place",Kevin B.,5,21,7
" May 4, 2017",so great to have an amazing brewery like man skirt right in our little town!!,Elizabeth R.,5,44,38
" April 16, 2018",Good solid beers. Friendly service and fun atmosphere. Bring your own game and snacks and it's great night out!,Margaret M.,5,2,1
" April 16, 2018","We had a great time. Spoke to the owner/ master brewer, we learned alot and really appreciated the staff. We were lucky, we  went on a ""trivia Sunday"". Great beer and good times. We can't to go back.",KIM M M.,5,6,4
" April 10, 2018",The people and beers were excellent!  Loved how the brewery is in an old bank with the vault doors still intact.,Richard B.,5,4,3
" April 7, 2018",Excellent fun!,Lisa C.,5,3,1
" March 31, 2018","The beer was on point, staff and brewers were both friendly and knowledgeable, which is not often the case at other breweries. They had no problem offering some nice modifications on the Groupon that aren’t advertised. We look forward to going back soon! Package cans to go is also a plus!!!",Mark F.,5,14,7
" March 24, 2018",Great place! Great beer!,Ted B.,5,6,3
" March 23, 2018",The owner and employees are awesome. Nice selection of beer.,Stephanie R.,4,2,2
" March 21, 2018",We had a really nice time. Guys were super welcoming and knowledgeable:),Karen C.,5,8,2
" March 11, 2018",The venue was great and the beer was awesome but there was no tour!!,Undefined U.,3,3,3
" March 11, 2018",Fun place and very family and pet friendly. Staff was very nice to the kids and gave them a tour. Kids enjoyed getting to say hi to all the four legged patrons. Would definitely go back.,Jessi W.,5,17,1
" March 5, 2018","Great beers, great service & trivia 1st & 3rd Sunday's.  So much fun!!",Susan M.,5,2,1
" February 25, 2018","We had a great time at Man Skirt Brewing! The staff and owner, Joe, were welcoming, passionate, and knowledgable about brewing delicious beer. Would definitely recommend!",Jamison F.,5,1,1
" January 27, 2018","At first I was intimidated by the slogan of ""no pants"" and seeing beertenders running around in kilts. But after imbibing a few of their exquisite brews, I started chanting like William Wallace, empowering surrounding Scotsmen to rebel against the foreign king.",Antonio K.,5,6,6
" January 20, 2018",Friendly people and great beer.,Debbie,5,2,1
" January 9, 2018","I love this place! Fabulous beer, great atmosphere, knowledgeable personnel.",Lesia,5,20,14
" January 8, 2018",Welcome and Friendly!  Good Brews!,Kate P.,5,2,1
" January 3, 2018",Excellent beer!,Mark S.,5,14,10
" January 2, 2018","Beers were pretty good, a couple I didn't like at all, the rest were decent, but they seemed a little annoyed that we had a groupon, that's why 3 stars instead of 4.  Why put your business on groupon if it is going to annoy you when people use it?",Caitlin S.,3,6,2
" December 30, 2017",Great brews and great people. Service was top notch and atmosphere gave the place an inviting feel.,Veronica B.,5,2,2
" December 18, 2017",Nice place. Friendly,Gwendolyn G.,5,2,1
" December 7, 2017",Nice place to sit and chillax with fine beer. The groupon was great. A lot for a little $,Ira G.,5,9,5
" December 1, 2017","Great people, great beers, great atmosphere",Edwin K.,5,10,2
" November 17, 2017",This was such a great time!! Very friendly and great beer,Teriann A.,5,9,6
" October 16, 2017","I'm not a beer drinker, but with the fall here, and with my companions who are beer drinkers, we tried their beer flight. I tried the Better than Pants, the Oktoberfest, and another that I forgot.I liked what I had. We later went to the Oktoberfest at the L.V. Brew Pub where I tried another Oktoberfest beer. It was far to strong in flavor.
 Between the two, I preferred Manskirts version.",Merry B.,4,2,1
" October 16, 2017",Beer was great. Bartenders were friendly and knowledgeable. We also were pleasantly surprised by a Sunday trivia game at the brewery. Had a great time.,Kathy M.,5,1,1
" August 26, 2017",Outside seating area would make this 5 starts,Sarah,4,1,1
" August 26, 2017",Outside seating area would make this 5 starts,Sarah,4,1,1
" August 25, 2017",Great beer and a friendly staff.,Deborah E.,4,1,1
" July 24, 2017","Great brewery, solid bartending. We would and probably will be back",Peter O.,5,22,15
" July 8, 2017",Great beer and a great atmosphere.,Ronald A.,5,3,2
" June 19, 2017","Fun place, good people.",Samantha S.,4,2,1
" June 12, 2017","Amazing, the beer selection was impressive.  Nice, relax, environment. We will definitely come back again",Erika U.,5,11,9
" June 8, 2017",Very good beer. Fun atmosphere.  The employees clearly love their work and we're happy to talk about it.,Edward D.,4,1,1
" May 6, 2017",Awesome owner and great atmosphere!,Bilynda B.,5,4,2
" April 30, 2017",fun afternoon! nice selection/variety of beers...always good to support local business and breweries,Kerry D.,5,5,2
" April 11, 2017",Great place,Franckie M.,5,5,3
" April 9, 2017","Always have a nice time here, the owner/brewer is a great guy! Highly recommend stopping by... oh yeah, the beer is good too!",John V.,5,1,1
" April 8, 2017","Great beer, great place, great people.",Joseph K.,5,1,1
" April 6, 2017","enjoyable beer selections; wish there were pretzels, or something to munch on, w/o having to order out for food.",Audrey A.,4,29,20
" April 6, 2017",Good beer and friendly staff!,Caitlin F.,4,13,8
" April 5, 2017",The place was great!  It was a nice clean space with a relaxed atmosphere.  There was plenty of room to sit and enjoy your drinks.  They encouraged you to order food from neighboring establishments (or bring your own).,Lori C.,5,4,1
" April 2, 2017","Fanstasit brews and a really friendly and informative staff.  Really liked the location, the converted bank look was cool.  Wish them the best of success!",Marc R.,4,1,1
" April 2, 2017",Good beers.  Friendly staff.   Nut brown ale and Porter were out of this world.,Christopher K.,5,5,2
" March 31, 2017",Super friendly and helpful! Can't wait to go back,Kristine C.,5,8,6
" March 31, 2017",Excellent experience! Great beer and fantastic service! Definitely will return!,Rebecca C.,5,5,4
" March 28, 2017",A little to hipstery but the beer is excellent!!,Zack R.,5,3,1
" March 25, 2017",The deal was great. We did not do the tour because we felt like we could see everything right there plus we brew beer anyways. The growlers are very big compared to the weyerbacher brewery. It took $15-$17 to fill. The bartenders were very knowledgeable.,Kelly B.,5,5,1
" March 23, 2017","Great place, people and brews!!",Jonathan W.,5,1,1
" March 22, 2017","Nice deal, great tasting beers",Christopher V.,4,2,2
" March 21, 2017","Beer was good, they were overwhelmed the night we were there so their wasn't much service.",Sarah O.,4,6,4
" March 21, 2017",Great place with delicious beer!,Diane F.,5,22,17
" March 21, 2017","This was purchased as a gift for my son.  He loves going there and continues to go approximately twice a week.  I do not drink beer, so I can only attest to what he says and he loves it!!",Bernice G.,5,3,2
" March 6, 2017","The beer was so good and the atmosphere of the brewery was very cool. We received our two flights of beer and our empty growlers, and we paid to get them filled. We did not receive the brewery tour, but that could be because of the time we went (4pm on a Sunday). I'd recommend this Groupon to a friend. It is a great deal and we had an awesome time, will definitely be returning.",Julianna C.,4,1,1
" February 25, 2017",Very good beer and  friendly staff!,Sharran L.,4,5,3
" February 21, 2017",such a great experience!,Christine S.,5,7,4
" February 20, 2017",Owner was knowledgeable and had so much passion for the craft.,Andree M.,5,20,10
" February 16, 2017",Great tasting experience.    Somewhat crowded later in night.,Karen D.,5,9,6
" February 12, 2017","Great environment! When we got there on a saturday night, it was very crowded. However, we did not wait very long. We were a group of four and they were very kind to us. We got the glass growlers on our way out! Would go back! give it a try!",Amy H.,5,1,1
" February 11, 2017",Joe and the gang are awesome. Always great beer.,Stephen C.,5,2,1
" February 3, 2017",The beer is good I'm not a big beer drinker but enjoyed a flight for variety... we brought chicken wings which was great but the experience would be better if they had food available to order.,Vera P.,4,5,4
" January 29, 2017",loved the tour.. and the beer.. very personal place.. interesting facts .. great service,Allison A.,5,4,4
" January 29, 2017",My son said the ambiance and jovial vibe was surpassed only by the superb beers. He's filled a growler twice with his new fave brews!,Lisa G.,5,11,2
" January 29, 2017","This brewery was very chill. Friendly people, clean, attentive. Since most of us were couples we got options for the growlers... it was great time! Will go back!",Erin S.,5,3,2
" January 28, 2017","My boyfriend and I had a great time at Man Skirt! It's the kind of place you go to relax, and with tables pushed next to one another, end up mingling and talking with strangers. The environment was relaxed, and everyone was so friendly! The only thing to note is that the Groupon for ""2 growlers"" covers the cost of the glass growlers, not to be filled.",Stephanie F.,5,3,3
" January 26, 2017",The scotch ale was terrific and all the other brews were very good the environment is cool an old bank and the staff is really nice,Daniel S.,4,1,1
" January 25, 2017",Friendly bartender/owners. Great beer. Relaxed atmosphere. They don't serve food but you can bring in take out from local restaurants (Marley's is my favorite) & eat it there while trying a taste of every beer they currently have. The amount of seating is for only about 30-40 people total so don't bring a huge group but our group of 4 was fine. We were there from about 7:30-9 on a Saturday night.,Colleen G.,5,17,13
" January 16, 2017","Much different than we expected--in a good way!  Bright, cheery atmosphere, quiet crowd, excellent choice of beers. They do not serve food, but we brought our own.  Interesting tour included in the Groupon.",Sheri Y.,5,26,23
" January 15, 2017",The atmosphere was great. Cozy yet roomy. The flights were full glasses. Unfortunately they were out of growlers that they advertised. We will be back,Dianne H.,4,3,2
" December 24, 2016","The beer was good. However, there was only one employee on duty so the wait for service was long.",Janet L.,4,12,5
" December 11, 2016",Great beer. Good time. Definitely will go back.,Larry S.,5,1,1
" December 5, 2016",The beer and service at Man Skirt were great! I will definitly be returning!,Rudolph T.,5,3,1
" May 2, 2017","Unimpressed.  Building was dirty and not very welcoming. Staff seemed indifferent as to whether we enjoyed our time there or not. Beer was fair. Needs work, especially if they want to compete with Czigmeister right next door.",Matthew,2,1,1
" April 7, 2017","I got this Groupon for my fiancé and the beer was incredible, but unfortunately the growlers do not come filled, which was a disappointment to us, because we had to pay to fill them, and the tour wasn't anything really you had to ask, it's hard to say it was worth the money.",Jesica Alfinito K.,2,3,2
